epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.523292,0.523292,0.519450,0.807634,0.807634,0.625153
1,0.381707,0.381707,0.439191,0.762673,0.762673,0.603982
2,0.357365,0.357365,0.424083,0.742329,0.742329,0.597949
3,0.344480,0.344480,0.417006,0.768212,0.768212,0.598378
4,0.336363,0.336363,0.412040,0.780400,0.780400,0.603450
5,0.330660,0.330660,0.408445,0.793545,0.793545,0.605178
6,0.325342,0.325342,0.404813,0.787363,0.787363,0.602750
7,0.323479,0.323479,0.403988,0.797629,0.797629,0.605510
8,0.321124,0.321124,0.402410,0.806258,0.806258,0.608136
