epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.159223,0.578074,0.581150,0.078923,1.368531,0.891697,0.476834,0.099360,1.672414,0.892027
1,0.975868,0.562064,0.413804,0.104745,1.245456,0.884904,0.360552,0.117246,1.657714,0.884747
2,0.863442,0.557559,0.305883,0.118602,1.141336,0.879031,0.262304,0.129949,1.645857,0.878772
3,0.778612,0.554921,0.223692,0.132107,1.068634,0.873080,0.195555,0.143902,1.635276,0.873353
4,0.724237,0.551876,0.172361,0.142500,1.027352,0.869825,0.157527,0.152379,1.627858,0.869678
5,0.692522,0.549366,0.143156,0.151131,1.005125,0.865957,0.139168,0.157716,1.618482,0.865936
6,0.673234,0.546407,0.126827,0.156016,0.989257,0.862475,0.126782,0.161731,1.611139,0.862785
7,0.662106,0.544621,0.117484,0.159879,0.982295,0.862699,0.119595,0.167829,1.612144,0.862493
8,0.654815,0.543289,0.111525,0.165687,0.975037,0.860515,0.114522,0.171146,1.606404,0.860480
9,0.649507,0.542269,0.107238,0.170888,0.972198,0.860860,0.111338,0.175942,1.604879,0.860696
10,0.644655,0.540924,0.103731,0.176004,0.967869,0.859517,0.108352,0.181035,1.605338,0.859513
11,0.640791,0.540153,0.100639,0.179814,0.965297,0.859389,0.105908,0.184595,1.606481,0.859614
12,0.637356,0.538961,0.098395,0.184435,0.963634,0.859786,0.103848,0.189831,1.603743,0.859240
13,0.634756,0.538221,0.096534,0.187912,0.960675,0.858418,0.102257,0.193084,1.600570,0.858339
14,0.632318,0.537226,0.095093,0.191424,0.960438,0.859370,0.101067,0.193410,1.606728,0.859275
15,0.630471,0.536539,0.093932,0.194821,0.960571,0.860260,0.100311,0.198610,1.611390,0.860397
