epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.402266,0.402266,1.000000,0.485500,0.485500,0.000000,0.000000,0.536854,0.485590
1,0.381337,0.381337,1.000000,0.478960,0.478960,0.000000,0.000000,0.526043,0.479166
2,0.376889,0.376889,1.000000,0.477105,0.477105,0.000000,0.000000,0.522407,0.476941
3,0.373474,0.373474,1.000000,0.474198,0.474198,0.000000,0.000000,0.513019,0.474085
4,0.370842,0.370842,1.000000,0.473055,0.473055,0.000000,0.000000,0.511685,0.473023
5,0.368614,0.368614,1.000000,0.471708,0.471708,0.000000,0.000000,0.507756,0.471592
6,0.366636,0.366636,1.000000,0.471403,0.471403,0.000000,0.000000,0.508443,0.471364
7,0.364656,0.364656,1.000000,0.473103,0.473103,0.000000,0.000000,0.506670,0.473103
8,0.362700,0.362700,1.000000,0.469805,0.469805,0.000000,0.000000,0.502348,0.469753
9,0.361218,0.361218,1.000000,0.473618,0.473618,0.000000,0.000000,0.508212,0.473609
10,0.359771,0.359771,1.000000,0.469917,0.469917,0.000000,0.000000,0.502470,0.469893
