epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.426634,0.426634,1.000000,0.401965,0.401965,0.000000,0.000000,0.571403,0.401835
1,0.398139,0.398139,1.000000,0.391300,0.391300,0.000000,0.000000,0.558763,0.390930
2,0.390474,0.390474,1.000000,0.386030,0.386030,0.000000,0.000000,0.554255,0.386510
3,0.385861,0.385861,1.000000,0.384026,0.384026,0.000000,0.000000,0.551453,0.383066
4,0.383001,0.383001,1.000000,0.383101,0.383101,0.000000,0.000000,0.552219,0.382506
5,0.381085,0.381085,1.000000,0.380730,0.380730,0.000000,0.000000,0.550820,0.380737
6,0.379147,0.379147,1.000000,0.380214,0.380214,0.000000,0.000000,0.550901,0.379685
7,0.377590,0.377590,1.000000,0.378359,0.378359,0.000000,0.000000,0.548045,0.378523
8,0.376521,0.376521,1.000000,0.379527,0.379527,0.000000,0.000000,0.551906,0.379965
9,0.375687,0.375687,1.000000,0.377619,0.377619,0.000000,0.000000,0.548981,0.378128
10,0.374752,0.374752,1.000000,0.376949,0.376949,0.000000,0.000000,0.548903,0.377429
11,0.373853,0.373853,1.000000,0.378364,0.378364,0.000000,0.000000,0.550716,0.379133
12,0.373191,0.373191,1.000000,0.377906,0.377906,0.000000,0.000000,0.548244,0.377262
