loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.433941, 0.304182, 0.303613, 0.278890, 0.314903, 0.303613, 5342.86 M Ops, 113.56 M Ops, 868.51 M Ops, 3.0945 M, 0.5004 %, 4097.37 uJ, 0.621212, 0.151515, 0.287879, 0.153846
