epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.562966,0.562966,1.000000,0.296864,0.296864,0.000000,0.000000,0.297005,0.385911
1,0.505101,0.505101,1.000000,0.268486,0.268486,0.000000,0.000000,0.267839,0.364206
2,0.478945,0.478945,1.000000,0.255465,0.255465,0.000000,0.000000,0.255784,0.354017
3,0.455098,0.455098,1.000000,0.247108,0.247108,0.000000,0.000000,0.247116,0.346775
4,0.442110,0.442110,1.000000,0.242584,0.242584,0.000000,0.000000,0.242464,0.342425
5,0.429781,0.429781,1.000000,0.238608,0.238608,0.000000,0.000000,0.238522,0.338950
0,0.562956,0.562956,1.000000,0.296845,0.296845,0.000000,0.000000,0.296987,0.385900
1,0.505111,0.505111,1.000000,0.268641,0.268641,0.000000,0.000000,0.267992,0.364309
2,0.478921,0.478921,1.000000,0.255587,0.255587,0.000000,0.000000,0.255907,0.354191
3,0.454395,0.454395,1.000000,0.247067,0.247067,0.000000,0.000000,0.247074,0.346873
4,0.439965,0.439965,1.000000,0.242413,0.242413,0.000000,0.000000,0.242299,0.342592
5,0.425624,0.425624,1.000000,0.238543,0.238543,0.000000,0.000000,0.238472,0.339243
6,0.418624,0.418624,1.000000,0.236084,0.236084,0.000000,0.000000,0.235967,0.336992
7,0.410534,0.410534,1.000000,0.234270,0.234270,0.000000,0.000000,0.234310,0.335344
8,0.402567,0.402567,1.000000,0.233520,0.233520,0.000000,0.000000,0.233214,0.334498
9,0.390580,0.390580,1.000000,0.232058,0.232058,0.000000,0.000000,0.232093,0.333527
10,0.383056,0.383056,1.000000,0.231412,0.231412,0.000000,0.000000,0.231405,0.332856
11,0.381546,0.381546,1.000000,0.231456,0.231456,0.000000,0.000000,0.231605,0.332532
12,0.378918,0.378918,1.000000,0.231057,0.231057,0.000000,0.000000,0.231018,0.332254
13,0.370048,0.370048,1.000000,0.229898,0.229898,0.000000,0.000000,0.229990,0.331021
14,0.363141,0.363141,1.000000,0.229588,0.229588,0.000000,0.000000,0.229444,0.330399
15,0.361619,0.361619,1.000000,0.228674,0.228674,0.000000,0.000000,0.228847,0.329999
16,0.356094,0.356094,1.000000,0.229755,0.229755,0.000000,0.000000,0.229567,0.330294
17,0.352547,0.352547,1.000000,0.230693,0.230693,0.000000,0.000000,0.230604,0.331246
18,0.348134,0.348134,1.000000,0.229288,0.229288,0.000000,0.000000,0.229296,0.330193
