epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.289972,0.289972,1.000000,0.137180,0.137180,0.000000,0.000000,0.137054,0.258930
1,0.238625,0.238625,1.000000,0.131929,0.131929,0.000000,0.000000,0.131927,0.252133
2,0.223015,0.223015,1.000000,0.129629,0.129629,0.000000,0.000000,0.129643,0.249813
3,0.214126,0.214126,1.000000,0.128411,0.128411,0.000000,0.000000,0.128378,0.247710
4,0.208161,0.208161,1.000000,0.127417,0.127417,0.000000,0.000000,0.127345,0.246599
5,0.202843,0.202843,1.000000,0.127726,0.127726,0.000000,0.000000,0.127732,0.246802
6,0.198826,0.198826,1.000000,0.127057,0.127057,0.000000,0.000000,0.127284,0.245846
7,0.195408,0.195408,1.000000,0.126460,0.126460,0.000000,0.000000,0.126604,0.245077
8,0.192727,0.192727,1.000000,0.127861,0.127861,0.000000,0.000000,0.127882,0.245531
9,0.190018,0.190018,1.000000,0.127868,0.127868,0.000000,0.000000,0.127806,0.245549
