loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.167220, 0.167834, 0.256622, 48.65 M Ops, 6.93 M Ops, 4.66 M Ops, 0.0755 M, 0.3839 %, 27.67 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.167218, 0.167825, 0.256317, 48.65 M Ops, 6.96 M Ops, 4.66 M Ops, 0.0755 M, 0.3840 %, 27.70 uJ
