epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.325755,2.184968,0.115345,0.128052,0.120126,2.310091,2.190711,0.122520,0.107128,"tensor(0.0730, device='cuda:1')","tensor([0.1613, 0.0571, 0.0000, 0.0227, 0.0345, 0.7500, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0540, device='cuda:1')","tensor(0.1413, device='cuda:1')"
1,2.256577,2.120429,0.110995,0.124483,0.056548,2.166762,2.051038,0.130913,0.102633,"tensor(0.5946, device='cuda:1')","tensor([0.8710, 0.5714, 0.4773, 0.9545, 1.0000, 1.0000, 0.8000, 0.0000, 0.1379],
       device='cuda:1')","tensor(0.5554, device='cuda:1')","tensor(0.6401, device='cuda:1')"
2,2.042445,1.914646,0.129192,0.114275,0.060368,1.896144,1.785019,0.178865,0.093239,"tensor(0.6973, device='cuda:1')","tensor([0.9677, 0.3429, 0.7955, 0.9773, 1.0000, 1.0000, 0.9000, 0.0000, 0.4828],
       device='cuda:1')","tensor(0.6521, device='cuda:1')","tensor(0.6860, device='cuda:1')"
3,1.729624,1.609822,0.157771,0.103309,0.071575,1.527235,1.420656,0.173920,0.089187,"tensor(0.7757, device='cuda:1')","tensor([1.0000, 0.4857, 0.9091, 1.0000, 1.0000, 1.0000, 0.9750, 0.1600, 0.5172],
       device='cuda:1')","tensor(0.7386, device='cuda:1')","tensor(0.8301, device='cuda:1')"
4,1.382403,1.271319,0.150126,0.095486,0.058585,1.126766,1.024142,0.150972,0.087527,"tensor(0.8703, device='cuda:1')","tensor([1.0000, 0.7143, 0.9773, 1.0000, 1.0000, 1.0000, 0.9750, 0.5000, 0.6552],
       device='cuda:1')","tensor(0.8530, device='cuda:1')","tensor(0.8820, device='cuda:1')"
5,1.087682,0.984453,0.147478,0.087953,0.052886,0.789453,0.688954,0.165494,0.083950,"tensor(0.9405, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9545, 1.0000, 1.0000, 0.9750, 0.8400, 0.7586],
       device='cuda:1')","tensor(0.9315, device='cuda:1')","tensor(0.9353, device='cuda:1')"
6,0.894428,0.798085,0.157552,0.079880,0.070773,0.567045,0.464874,0.215578,0.080614,"tensor(0.9459, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9318, 1.0000, 1.0000, 0.9750, 0.8800, 0.8276],
       device='cuda:1')","tensor(0.9421, device='cuda:1')","tensor(0.9448, device='cuda:1')"
7,0.785020,0.693738,0.170879,0.073195,0.099861,0.444249,0.343890,0.234646,0.076894,"tensor(0.9541, device='cuda:1')","tensor([1.0000, 0.9143, 0.9545, 0.9545, 1.0000, 1.0000, 0.9750, 0.9400, 0.8621],
       device='cuda:1')","tensor(0.9518, device='cuda:1')","tensor(0.9502, device='cuda:1')"
8,0.717143,0.631709,0.173993,0.066560,0.147483,0.373364,0.279165,0.229866,0.071213,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9429, 0.9545, 0.9773, 1.0000, 1.0000, 0.9750, 0.9600, 0.8966],
       device='cuda:1')","tensor(0.9632, device='cuda:1')","tensor(0.9600, device='cuda:1')"
9,0.667075,0.585354,0.166320,0.062523,0.256553,0.363430,0.276207,0.212069,0.066017,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9656, device='cuda:1')","tensor(0.9637, device='cuda:1')"
10,0.629708,0.550700,0.162688,0.058962,0.377738,0.336502,0.254126,0.201636,0.062213,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9720, device='cuda:1')","tensor(0.9693, device='cuda:1')"
11,0.605913,0.528555,0.153410,0.057928,0.408927,0.330854,0.254714,0.172104,0.058929,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9714, 0.9545, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9738, device='cuda:1')","tensor(0.9705, device='cuda:1')"
12,0.590105,0.515245,0.147181,0.056114,0.402709,0.339760,0.266874,0.162476,0.056638,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9714, 0.9318, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9655, device='cuda:1')","tensor(0.9607, device='cuda:1')"
13,0.581117,0.509340,0.137131,0.054203,0.386121,0.287447,0.216613,0.152616,0.055573,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.8857, 0.9773, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9713, device='cuda:1')","tensor(0.9727, device='cuda:1')"
