snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.393481,0.397971,0.393585,195.10 M Ops,19.77 M Ops,5.83 M Ops,0.5512 M,0.4530 %,44.60 uJ,0.436858,0.416326,0.639631
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.390829,0.390294,0.390920,195.10 M Ops,19.08 M Ops,5.83 M Ops,0.5512 M,0.4462 %,43.98 uJ,0.428008,0.414044,0.646583
