horizon_zero_based,mse,mae
0,0.332939498922,0.402774987494
1,0.349978372457,0.407101370286
2,0.3691618131,0.415581074991
3,0.378166138495,0.421299486692
4,0.378448302604,0.421216981416
5,0.386681340511,0.428755204977
6,0.392298767574,0.433173951498
7,0.391801787276,0.431806152109
8,0.389130102225,0.425101701763
9,0.393020351948,0.424737948339
10,0.396442987082,0.426372855145
11,0.392137183971,0.424107906428
12,0.381505179406,0.419244907016
13,0.39018197295,0.42885622418
14,0.389524487612,0.432315248528
15,0.389561401219,0.432232009147
16,0.385504419438,0.424301163684
17,0.381864269558,0.419304149091
18,0.386967749401,0.420888981676
19,0.385787315404,0.420147402759
20,0.379791540306,0.420491190207
21,0.387644039065,0.426227181535
22,0.393173555314,0.432641774309
23,0.389492491476,0.432254058764
24,0.390790247865,0.428328328115
25,0.392492136505,0.42644977456
26,0.401710335415,0.431834079905
27,0.398987343918,0.429316864063
28,0.389214737468,0.425413655787
29,0.398534722784,0.433448142941
30,0.402354077028,0.43857283071
31,0.402961198242,0.438521757612
32,0.401339249504,0.434170725428
33,0.402530489976,0.432860205382
34,0.409778191861,0.43653520796
35,0.402735852621,0.432506698083
36,0.395564638324,0.430664101008
37,0.406012577621,0.440472207297
38,0.404731041975,0.443815645213
39,0.405608145875,0.446124504882
40,0.399831321898,0.437454593979
41,0.396329712127,0.434452628523
42,0.403131942026,0.436175294518
43,0.40110144777,0.435427906086
44,0.394937839633,0.434321665592
45,0.401049374035,0.438826200706
46,0.406356628683,0.444768012679
47,0.40325373766,0.441303351015
48,0.403497564959,0.437117536077
49,0.400536205662,0.43367487549
50,0.409459743806,0.43943662068
51,0.41466965972,0.444590181058
52,0.412315582019,0.446308412855
53,0.421123980489,0.454009430101
54,0.427661544195,0.459603559539
55,0.431504221698,0.461791792726
56,0.425931206361,0.45437943002
57,0.425817630129,0.451558830817
58,0.430457449062,0.453548767972
59,0.422212133658,0.446717488434
60,0.417126927964,0.444739380037
61,0.429098557355,0.455514401961
62,0.426183177081,0.455014173701
63,0.419805165686,0.449763492301
64,0.415272734354,0.441709770165
65,0.413589428993,0.439603584956
66,0.417556279887,0.441707291304
67,0.416034616631,0.441420610121
68,0.419628289645,0.447163860494
69,0.427831780373,0.453827487679
70,0.432160835247,0.459537367073
71,0.433033639536,0.459092805745
72,0.433471770148,0.457037615724
73,0.428561767822,0.45002970562
74,0.439883978859,0.457619034836
75,0.43350392318,0.454266093974
76,0.428624112798,0.454504718822
77,0.443588797222,0.467659856493
78,0.454779707987,0.476705253462
79,0.453694116523,0.476019075029
80,0.455116591689,0.474073423465
81,0.453756668149,0.468819658639
82,0.457892087604,0.469749547637
83,0.448085966054,0.463537992012
84,0.43657317272,0.458298380141
85,0.446327579638,0.465803054203
86,0.447327517931,0.467319575055
87,0.443202326984,0.461671521931
88,0.438259904128,0.456056263089
89,0.435903451104,0.45327651971
90,0.43721768769,0.451654422036
91,0.43728103966,0.454142631776
92,0.434397070688,0.455309866601
93,0.442990281047,0.46315519043
94,0.445519662509,0.465386946217
95,0.451552323095,0.469513873548
96,0.451056097482,0.466191311553
97,0.446672655418,0.463075653996
98,0.460031822184,0.473406253793
99,0.451406411683,0.467280466364
100,0.448311084025,0.468438839068
101,0.461084193001,0.478766780183
102,0.460016090797,0.477638369786
103,0.461057517312,0.477982323628
104,0.460906079775,0.474932760269
105,0.453914310876,0.468260714815
106,0.458866885107,0.468820530756
107,0.464081598124,0.474101625645
108,0.446595893708,0.465303836991
109,0.463506147533,0.478568512268
110,0.455799928009,0.47288101588
111,0.458533641471,0.4747202443
112,0.449330918371,0.465144967285
113,0.447048005875,0.463379759055
114,0.446163466951,0.462644748997
115,0.447255178902,0.465057336077
116,0.441589389824,0.464013456483
117,0.450246008268,0.469132866922
118,0.461604231736,0.477521186294
119,0.455930354184,0.474137281519
120,0.463647338002,0.476644608406
121,0.456509914597,0.471313218385
122,0.464285860388,0.476533818573
123,0.466743657205,0.478601903065
124,0.456341123016,0.47268889806
125,0.470982082389,0.485071460118
126,0.48426621795,0.494392354011
127,0.488492606044,0.497816890516
128,0.485154315539,0.491817681921
129,0.481469840657,0.487788900468
130,0.483621028361,0.488481459583
131,0.476514634229,0.482873732741
132,0.469310500799,0.480865772089
133,0.478841327029,0.489196600023
134,0.476159291927,0.488107211842
135,0.481771048297,0.491362066814
136,0.472838850907,0.482080050903
137,0.463270224817,0.474810682665
138,0.468414242622,0.477086922076
139,0.465856657032,0.478042809123
140,0.461011095701,0.476502778388
141,0.467694301079,0.480473907056
142,0.477798542956,0.488560568003
143,0.476161118865,0.486909106885
144,0.476848238371,0.485736082283
145,0.475938316046,0.484910265616
146,0.478722068591,0.486755046842
147,0.481764416951,0.490398013131
148,0.482775468409,0.494310083931
149,0.497963141276,0.50384370525
150,0.510033774326,0.511933325677
151,0.50679298182,0.507416323548
152,0.497432692262,0.500046479201
153,0.497571208584,0.498740934728
154,0.493755814036,0.497064491847
155,0.489093832402,0.494421295019
156,0.486055660247,0.49635852263
157,0.485474547967,0.495338334952
158,0.493124417394,0.49958820747
159,0.489924686445,0.496907034987
160,0.480583230162,0.487844064712
161,0.477682293151,0.486333612667
162,0.487982732258,0.492424662938
163,0.477331261685,0.486784190071
164,0.480452829963,0.491354727651
165,0.48977478462,0.498496964524
166,0.502254805302,0.505353489909
167,0.498412234798,0.503100467088
168,0.497804096606,0.500847763944
169,0.488523390601,0.495705316345
170,0.501717985422,0.50446442249
171,0.494270390069,0.501832969704
172,0.490823430096,0.500891452784
173,0.505278048678,0.509235999358
174,0.513451903223,0.513445428102
175,0.51651441694,0.512438382031
176,0.51558819669,0.510290877609
177,0.508437303262,0.506704611427
178,0.507575978258,0.506809808422
179,0.505683045309,0.505719014336
180,0.489158525094,0.498206946853
181,0.502596397668,0.507908327898
182,0.501862373286,0.507907403917
183,0.506737745977,0.509874800905
184,0.50051565401,0.502422188983
185,0.489005688988,0.494216427759
186,0.497869950734,0.500363309011
187,0.492661286916,0.498599651489
188,0.491063328149,0.499911667444
189,0.501754651022,0.504397188161
190,0.513632490866,0.511614191247
191,0.509532377891,0.50843858714
192,0.512478717719,0.507439947241
193,0.49800143565,0.498316074777
194,0.51389387629,0.509992225174
195,0.504165069152,0.504294708083
196,0.502908660824,0.506692237364
197,0.518212450383,0.516619737058
198,0.527352984054,0.522646762139
199,0.533535877856,0.523450204196
200,0.530625180085,0.520623091272
201,0.515323713249,0.510187642138
202,0.520957251493,0.513792911716
203,0.516386810048,0.513196544325
204,0.513217069193,0.51545179787
205,0.516440005807,0.517385386444
206,0.51606843337,0.518592549981
207,0.5106849031,0.513211154605
208,0.510132799474,0.507920844744
209,0.499358747354,0.502982163907
210,0.506575320741,0.50602539257
211,0.501455211738,0.502233584171
212,0.493188405653,0.498465390466
213,0.513325983379,0.512084117051
214,0.514417386641,0.512520857089
215,0.513031835043,0.511636743566
216,0.50685679356,0.506542606666
217,0.49895916315,0.501973697692
218,0.516311955268,0.515820268711
219,0.520947077297,0.51842807859
220,0.509315196344,0.51552487855
221,0.522201989698,0.525131134808
222,0.5340147782,0.530231397464
223,0.535508537734,0.529741661588
224,0.54300738166,0.532689135668
225,0.524035143248,0.519895312713
226,0.526627766526,0.519531994834
227,0.518246829698,0.516661114826
228,0.505881376177,0.510805613092
229,0.511222096796,0.515093062932
230,0.514226926286,0.517550284828
231,0.503647052612,0.509027244714
232,0.507447568613,0.510231930208
233,0.493013856966,0.500945224765
234,0.507298861984,0.512188747066
235,0.508475887116,0.513194384395
236,0.503785839506,0.51094599688
237,0.516723508435,0.518139648406
238,0.515612773891,0.515976068854
239,0.509586440551,0.512334688809
240,0.507988382454,0.510444716778
241,0.508950196536,0.512130978607
242,0.515104231704,0.518306751036
243,0.519410616182,0.521237495359
244,0.507040153992,0.517160508689
245,0.514820181263,0.52404112663
246,0.531968707658,0.532936262739
247,0.534658196967,0.533604747958
248,0.529382482358,0.527440811973
249,0.529029729781,0.526861517469
250,0.531891957522,0.530205514512
251,0.526548932215,0.529524570917
252,0.527066921266,0.532006022859
253,0.528468926149,0.532254371619
254,0.529124730652,0.530134654573
255,0.526158340648,0.527051827837
256,0.5238935787,0.522404821592
257,0.514133113127,0.515157779679
258,0.509273577257,0.513908297811
259,0.509530393037,0.51468365304
260,0.507155746599,0.513994450242
261,0.525765575886,0.524257150184
262,0.539817157493,0.531638684185
263,0.535546778205,0.528851147505
264,0.525733319924,0.519838604883
265,0.511944338285,0.515449288422
266,0.529614301329,0.528104486829
267,0.529281025989,0.53032238039
268,0.517937417551,0.528188942258
269,0.539575696709,0.543217867478
270,0.551841102664,0.548124487214
271,0.55285478172,0.547374459448
272,0.55322505125,0.543792915737
273,0.545807898722,0.538502811382
274,0.539686514917,0.534979320292
275,0.54395713686,0.541383928612
276,0.529041365113,0.533568180126
277,0.536740968621,0.540019911212
278,0.548837985572,0.545310004348
279,0.543493671885,0.538964941036
280,0.535953979284,0.533567215903
281,0.525890177248,0.527816000379
282,0.527408050592,0.529790690047
283,0.535372713487,0.534794930035
284,0.540967528118,0.53936972764
285,0.547970106327,0.541509452839
286,0.553170990031,0.543565370031
287,0.541379349276,0.536497832023
288,0.552429720027,0.539415257399
289,0.539349744083,0.533667111026
290,0.545411469041,0.539730636915
291,0.547284474142,0.542609668106
292,0.539798229484,0.544055634655
293,0.547702620841,0.548460946632
294,0.551095109444,0.550810996987
295,0.560490246214,0.553655956853
296,0.552200295397,0.546253366811
297,0.541560410941,0.538924691623
298,0.536922116062,0.536524323474
299,0.532630681739,0.536108542651
300,0.522540222478,0.532531175766
301,0.528105478461,0.53486295909
302,0.531961335314,0.536981561629
303,0.522515670299,0.528647626123
304,0.508168352372,0.519585125954
305,0.501788201194,0.516334671458
306,0.506838260396,0.521707591329
307,0.507871949044,0.522116962206
308,0.507779779176,0.524122739498
309,0.517226962627,0.529810573723
310,0.52813712346,0.532947821005
311,0.528300060079,0.532542587571
312,0.522948406272,0.526517266878
313,0.511813847419,0.5224276816
314,0.527036742261,0.533679288625
315,0.534416714988,0.539654672414
316,0.52744171695,0.53833724653
317,0.53917755997,0.546322062576
318,0.545868409779,0.549305702665
319,0.556433045444,0.554148742509
320,0.538041836062,0.538655585542
321,0.537810938563,0.538775123104
322,0.536817047884,0.538764199067
323,0.530477586197,0.53579122555
324,0.519749203877,0.531281234811
325,0.530110362607,0.537044503993
326,0.540658506464,0.54391890852
327,0.5364740335,0.540271492377
328,0.530427288457,0.532512428914
329,0.511960954727,0.523624665119
330,0.522138729925,0.531787280412
331,0.520413032582,0.529678712182
332,0.521396803917,0.532088338857
333,0.535478554396,0.540409815555
334,0.55237190522,0.548312625398
335,0.541729166769,0.541886151868
336,0.53305948023,0.533917728079
337,0.525540480254,0.530576840333
338,0.533273569422,0.538036426816
339,0.545877426003,0.548313163334
340,0.542072458887,0.549976643219
341,0.553682022813,0.556536331808
342,0.566553772097,0.564315677294
343,0.568905373419,0.564916954111
344,0.561039317514,0.555025420871
345,0.551552839652,0.549008371871
346,0.550218998082,0.550962839828
347,0.537017455703,0.54332102418
348,0.54831773517,0.553615172835
349,0.556499437321,0.557335513484
350,0.569041440444,0.562945044156
351,0.553591010238,0.552582726373
352,0.547407203941,0.546191101458
353,0.538463297973,0.5409085227
354,0.542729135935,0.541774596805
355,0.541219334865,0.541842507576
356,0.54304628231,0.543625431253
357,0.552761578078,0.550189585515
358,0.567064225128,0.559424754947
359,0.557864243357,0.554872423066
360,0.555373685362,0.549487046345
361,0.542397434516,0.543363221268
362,0.554416987226,0.550563827183
363,0.556461510119,0.553958136727
364,0.547709307529,0.552550621931
365,0.578852638303,0.571306226845
366,0.597633197985,0.581009428416
367,0.603415972101,0.584772063704
368,0.586923750026,0.572291295127
369,0.585921988746,0.569329294449
370,0.585467394007,0.568228623328
371,0.582685072494,0.56931025972
372,0.569364340494,0.563189948377
373,0.583273502904,0.571882126734
374,0.579927870554,0.570297461196
375,0.578396280007,0.569946317208
376,0.569234542531,0.559547317743
377,0.55724728301,0.55152916587
378,0.550361858688,0.547290548131
379,0.545248564189,0.546072290856
380,0.542649548139,0.544977613374
381,0.556534819052,0.554007754333
382,0.563563378361,0.558190404483
383,0.563864687242,0.55884168779
384,0.557615991718,0.552584806427
385,0.551655783067,0.547937378047
386,0.560598145568,0.554722433928
387,0.550547768705,0.551855682208
388,0.550969055281,0.556307863429
389,0.566497420591,0.565340512295
390,0.581437075296,0.573610671242
391,0.585806571558,0.576591042489
392,0.580146065012,0.569293213429
393,0.571324484782,0.563202648162
394,0.576938822722,0.566080718818
395,0.577226684318,0.567101730215
396,0.576656295547,0.570379951586
397,0.584148433691,0.574428106736
398,0.580008817073,0.57106723748
399,0.580686739993,0.57269521268
400,0.580212025178,0.568885227733
401,0.570937884806,0.564617921367
402,0.583685660494,0.572265924628
403,0.581518367095,0.573143691466
404,0.576948340648,0.571493604325
405,0.59191736969,0.57890467582
406,0.593999664808,0.579134377709
407,0.587434884855,0.577984831321
408,0.574583524471,0.566873551911
409,0.559352646968,0.557053248003
410,0.57912188193,0.570003645153
411,0.574382147434,0.568095250335
412,0.565259735593,0.565473525015
413,0.583907125936,0.576311035283
414,0.60428913869,0.586270593166
415,0.598094067192,0.585232690527
416,0.59514847831,0.580061927903
417,0.592523299414,0.576826690686
418,0.598483946367,0.578764368661
419,0.591820406185,0.578633403508
420,0.591714189255,0.578917239841
421,0.606478977015,0.588014949565
422,0.594286723092,0.580860605604
423,0.601728260579,0.588142244251
424,0.590846609772,0.579454448896
425,0.578117278663,0.571096398788
426,0.586602835209,0.575157736595
427,0.58955571088,0.576727528151
428,0.589506798571,0.577840201936
429,0.587690194985,0.574170694011
430,0.61138385142,0.587442356657
431,0.586354218669,0.575012584541
432,0.583197479535,0.572161332258
433,0.559023438948,0.558811453305
434,0.584833086672,0.573718095406
435,0.574717586268,0.5705236653
436,0.571551363398,0.571383101742
437,0.583020079468,0.577797100707
438,0.596449097976,0.58602954576
439,0.613091842673,0.594942139615
440,0.617268548786,0.594405906129
441,0.611960166529,0.590589897858
442,0.614674682816,0.591955230399
443,0.600131198235,0.586289232427
444,0.583788534031,0.578683741863
445,0.598373077724,0.587552829136
446,0.611577175537,0.594400057469
447,0.607560239913,0.591685489929
448,0.597553082766,0.583940097049
449,0.585689231197,0.57692314141
450,0.603012215871,0.58568148097
451,0.602012006021,0.586845739614
452,0.603403301549,0.590173543772
453,0.616504900847,0.595722789985
454,0.613181841077,0.592031182087
455,0.603104910903,0.589193022287
456,0.592201909481,0.583006262528
457,0.567612619535,0.567728978229
458,0.589788715835,0.581606552619
459,0.594396126918,0.586508083776
460,0.595995968893,0.590275498948
461,0.6166661522,0.600872086664
462,0.621687921106,0.600440184026
463,0.625268425388,0.602778361265
464,0.615026064431,0.594917842909
465,0.616207342001,0.593978073476
466,0.624409497674,0.599502548344
467,0.61636900702,0.596755524866
468,0.601521965136,0.591554806343
469,0.601223559372,0.59138059628
470,0.614129004848,0.598273150017
471,0.613430789814,0.597145283691
472,0.600922590853,0.589140420088
473,0.582785499677,0.577303667905
474,0.599062264543,0.586416778776
475,0.608120252045,0.593633798737
476,0.602394933617,0.592456813009
477,0.616936020692,0.60012614803
478,0.63160772131,0.605875421761
479,0.615264215162,0.598309005712
480,0.613036295237,0.594814570281
481,0.591043846476,0.58146505396
482,0.612399033518,0.593964668518
483,0.608677482257,0.593734995426
484,0.599527337558,0.590524199007
485,0.607474966056,0.594871712095
486,0.631863448873,0.608266702622
487,0.625429721486,0.602703948577
488,0.627856899063,0.604701511127
489,0.639804079201,0.610209564477
490,0.632400284679,0.607573453905
491,0.626697594807,0.605020937615
492,0.636560322265,0.613411460186
493,0.642599725713,0.614399240939
494,0.648041674764,0.617523975474
495,0.630391149322,0.605467045273
496,0.622530093557,0.601199351343
497,0.611927110127,0.595491458124
498,0.607826194324,0.592906674979
499,0.610996358135,0.59591877286
500,0.607278089907,0.595930629179
501,0.614341193614,0.598900533647
502,0.616818540661,0.597720784119
503,0.610004148,0.596227993847
504,0.608686294265,0.592505996143
505,0.594783237074,0.582054985935
506,0.625806104588,0.601313541628
507,0.635491128621,0.608409932241
508,0.631354198588,0.608569994702
509,0.639652918709,0.612065156042
510,0.674315507745,0.631788311996
511,0.668329755265,0.629269890078
512,0.659547840526,0.624588089315
513,0.664135701509,0.624947715585
514,0.648888563015,0.614364959394
515,0.651560990207,0.616764453955
516,0.639422260055,0.611218160392
517,0.651072395139,0.617625653779
518,0.655845093938,0.618476978939
519,0.63922077579,0.60973171977
520,0.643502789816,0.611419692866
521,0.635414170764,0.607345308556
522,0.636448555494,0.607170230934
523,0.643142510016,0.611010078186
524,0.636258965817,0.609460003844
525,0.652302908319,0.616523410275
526,0.66291619691,0.620010701442
527,0.658370088104,0.618936958211
528,0.651956112572,0.614683234843
529,0.650708792572,0.614217727882
530,0.665646056426,0.622798339596
