snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.424861,0.409953,0.422243,194.98 M Ops,14.64 M Ops,6.41 M Ops,0.5510 M,0.3896 %,42.65 uJ,0.483807,0.473633,0.737933
