epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.990961,0.476198,0.514763,0.104197,0.931353,0.681978,0.249376,0.142006,1.047522,0.681965
1,0.616317,0.455489,0.160827,0.167993,0.774488,0.665599,0.108889,0.184526,1.018116,0.665579
2,0.548284,0.448144,0.100139,0.186355,0.749818,0.656418,0.093399,0.186961,1.001113,0.656445
3,0.536477,0.445106,0.091371,0.192184,0.742966,0.655585,0.087381,0.190443,0.999580,0.655655
4,0.530387,0.443255,0.087132,0.199354,0.736276,0.652505,0.083771,0.201604,0.994748,0.652504
5,0.525462,0.441752,0.083710,0.206780,0.729890,0.648476,0.081414,0.207746,0.986325,0.648491
6,0.521892,0.440572,0.081319,0.213438,0.728260,0.648682,0.079579,0.212593,0.985867,0.648667
7,0.519645,0.439868,0.079777,0.214368,0.728500,0.649630,0.078869,0.213852,0.989886,0.649728
