epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.473434,0.456444,0.615725,0.090505,0.567283,0.602624,0.271302,0.235231,0.799375,0.601955
1,0.410846,0.429654,0.253333,0.230814,0.551342,0.585442,0.265755,0.232473,0.764156,0.585533
2,0.400383,0.421672,0.222085,0.266526,0.526737,0.574452,0.127119,0.394564,0.745154,0.574042
3,0.378050,0.416687,0.054465,0.644831,0.515304,0.571267,0.046614,0.734916,0.739093,0.570306
4,0.373574,0.412799,0.045067,0.749080,0.510261,0.565697,0.045982,0.755383,0.727961,0.566266
5,0.371335,0.410342,0.044644,0.758688,0.510671,0.566185,0.045741,0.758020,0.729035,0.566080
6,0.370885,0.409843,0.044612,0.751316,0.506706,0.561756,0.045667,0.748651,0.721274,0.562208
7,0.368022,0.406669,0.044356,0.744570,0.505772,0.560720,0.045578,0.739046,0.719600,0.561273
8,0.368339,0.407017,0.044409,0.733413,0.503634,0.558339,0.045481,0.731839,0.714635,0.558732
9,0.366260,0.404712,0.044219,0.726028,0.504919,0.559795,0.045337,0.724075,0.718401,0.559753
10,0.367986,0.406678,0.043943,0.725286,0.504345,0.559240,0.044603,0.731660,0.716816,0.559431
11,0.364311,0.402802,0.041950,0.741730,0.503326,0.558672,0.039801,0.778141,0.714833,0.559060
0,0.473434,0.456444,0.615725,0.090505,0.567283,0.602624,0.271302,0.235231,0.799375,0.601955
1,0.410846,0.429654,0.253333,0.230814,0.551342,0.585442,0.265755,0.232473,0.764156,0.585533
2,0.400383,0.421672,0.222085,0.266526,0.526737,0.574452,0.127119,0.394564,0.745154,0.574042
3,0.378050,0.416687,0.054465,0.644831,0.515304,0.571267,0.046614,0.734916,0.739093,0.570306
4,0.373574,0.412799,0.045067,0.749080,0.510261,0.565697,0.045982,0.755383,0.727961,0.566266
5,0.371335,0.410342,0.044644,0.758688,0.510671,0.566185,0.045741,0.758020,0.729035,0.566080
6,0.370885,0.409843,0.044612,0.751316,0.506706,0.561756,0.045667,0.748651,0.721274,0.562208
7,0.368022,0.406669,0.044356,0.744570,0.505772,0.560720,0.045578,0.739046,0.719600,0.561273
8,0.368339,0.407017,0.044409,0.733413,0.503634,0.558339,0.045481,0.731839,0.714635,0.558732
9,0.366260,0.404712,0.044219,0.726028,0.504919,0.559795,0.045337,0.724075,0.718401,0.559753
10,0.367986,0.406678,0.043943,0.725286,0.504345,0.559240,0.044603,0.731660,0.716816,0.559431
11,0.364311,0.402802,0.041950,0.741730,0.503326,0.558672,0.039801,0.778141,0.714833,0.559060
