epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,28.778552,28.281985,0.233173,0.494214,0.002209,14.076717,13.686129,0.216993,0.388419,"tensor(0.3162, device='cuda:1')","tensor([0.0000, 0.0571, 0.0341, 0.8864, 0.9310, 1.0000, 0.0250, 0.0000, 0.7241],
       device='cuda:1')","tensor(0.2469, device='cuda:1')","tensor(0.5059, device='cuda:1')"
1,9.856304,9.431509,0.219418,0.422577,0.002412,3.026762,2.648211,0.178954,0.376762,"tensor(0.6405, device='cuda:1')","tensor([0.7419, 1.0000, 0.7386, 0.2500, 1.0000, 0.9583, 0.5750, 0.2000, 0.6207],
       device='cuda:1')","tensor(0.6361, device='cuda:1')","tensor(0.7885, device='cuda:1')"
2,3.965957,3.573985,0.175159,0.390200,0.001972,1.194308,0.824209,0.170853,0.368391,"tensor(0.8649, device='cuda:1')","tensor([0.9355, 0.9429, 0.7841, 0.5227, 1.0000, 1.0000, 1.0000, 0.9200, 0.9310],
       device='cuda:1')","tensor(0.8685, device='cuda:1')","tensor(0.8741, device='cuda:1')"
3,2.700145,2.325953,0.163090,0.372547,0.001501,0.798960,0.433492,0.151114,0.363956,"tensor(0.8703, device='cuda:1')","tensor([0.9677, 1.0000, 0.7955, 0.9773, 0.8621, 0.9583, 1.0000, 0.6800, 0.7586],
       device='cuda:1')","tensor(0.8858, device='cuda:1')","tensor(0.9135, device='cuda:1')"
4,2.198025,1.839338,0.147295,0.357202,0.001161,0.542954,0.184142,0.148269,0.357329,"tensor(0.9378, device='cuda:1')","tensor([0.8710, 0.9714, 0.9205, 0.9773, 0.8966, 0.9167, 1.0000, 0.9000, 1.0000],
       device='cuda:1')","tensor(0.9357, device='cuda:1')","tensor(0.9446, device='cuda:1')"
5,1.903832,1.554396,0.142703,0.347997,0.001172,0.634128,0.279518,0.150652,0.353104,"tensor(0.9216, device='cuda:1')","tensor([0.9677, 1.0000, 0.9773, 0.8636, 0.8621, 1.0000, 0.9750, 0.9800, 0.5172],
       device='cuda:1')","tensor(0.9085, device='cuda:1')","tensor(0.9355, device='cuda:1')"
6,2.232018,1.891289,0.142916,0.339286,0.001362,1.507894,1.164691,0.160223,0.341601,"tensor(0.7378, device='cuda:1')","tensor([0.9677, 1.0000, 0.7955, 0.9545, 1.0000, 0.0417, 0.5500, 0.8200, 0.1034],
       device='cuda:1')","tensor(0.6544, device='cuda:1')","tensor(0.8550, device='cuda:1')"
7,2.242576,1.904927,0.140495,0.336225,0.001886,1.905785,1.573017,0.129597,0.331472,"tensor(0.6811, device='cuda:1')","tensor([0.8710, 0.3714, 0.1136, 1.0000, 1.0000, 0.8750, 1.0000, 0.7800, 1.0000],
       device='cuda:1')","tensor(0.7281, device='cuda:1')","tensor(0.8477, device='cuda:1')"
8,1.937708,1.606123,0.129253,0.330282,0.001145,0.413498,0.087192,0.121646,0.325090,"tensor(0.9703, device='cuda:1')","tensor([0.9677, 0.9714, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.9600, 0.8966],
       device='cuda:1')","tensor(0.9719, device='cuda:1')","tensor(0.9722, device='cuda:1')"
9,1.732952,1.404246,0.121410,0.327491,0.000134,0.424573,0.094875,0.118533,0.328513,"tensor(0.9649, device='cuda:1')","tensor([0.9032, 1.0000, 0.9432, 1.0000, 1.0000, 1.0000, 1.0000, 0.9400, 0.9310],
       device='cuda:1')","tensor(0.9641, device='cuda:1')","tensor(0.9605, device='cuda:1')"
10,1.645727,1.314770,0.123751,0.329718,0.000107,0.453367,0.118956,0.127470,0.333136,"tensor(0.9541, device='cuda:1')","tensor([0.9032, 0.9714, 0.8864, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9575, device='cuda:1')","tensor(0.9533, device='cuda:1')"
11,1.570818,1.238753,0.123711,0.330827,0.000087,0.448018,0.113159,0.120325,0.333655,"tensor(0.9568, device='cuda:1')","tensor([0.9355, 0.9714, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9602, device='cuda:1')","tensor(0.9558, device='cuda:1')"
12,1.531055,1.201362,0.119951,0.328492,0.000037,0.444074,0.113901,0.115505,0.329018,"tensor(0.9541, device='cuda:1')","tensor([0.9355, 0.9714, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.9655],
       device='cuda:1')","tensor(0.9584, device='cuda:1')","tensor(0.9543, device='cuda:1')"
13,1.522139,1.193113,0.119738,0.327829,0.000027,0.444377,0.115173,0.115302,0.328052,"tensor(0.9541, device='cuda:1')","tensor([0.9355, 0.9714, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.9655],
       device='cuda:1')","tensor(0.9584, device='cuda:1')","tensor(0.9543, device='cuda:1')"
14,1.513408,1.184531,0.119015,0.327687,0.000026,0.446425,0.117211,0.114480,0.328070,"tensor(0.9541, device='cuda:1')","tensor([0.9355, 0.9714, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.9655],
       device='cuda:1')","tensor(0.9584, device='cuda:1')","tensor(0.9543, device='cuda:1')"
15,1.505782,1.176604,0.119436,0.327984,0.000025,0.448451,0.118649,0.114589,0.328656,"tensor(0.9514, device='cuda:1')","tensor([0.9032, 0.9714, 0.8977, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.9655],
       device='cuda:1')","tensor(0.9542, device='cuda:1')","tensor(0.9497, device='cuda:1')"
