loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.584838, 0.212928, 0.212646, 0.202274, 0.206534, 0.212646, 3168.32 M Ops, 71.07 M Ops, 648.78 M Ops, 1.7802 M, 0.4974 %, 3048.36 uJ, 0.257576, 0.106061, 0.348485, 0.138462
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.567814, 0.243346, 0.243124, 0.238239, 0.245229, 0.243124, 3168.32 M Ops, 104.63 M Ops, 648.78 M Ops, 1.7802 M, 0.5034 %, 3078.56 uJ, 0.287879, 0.333333, 0.166667, 0.184615
