loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.302677, 0.302439, 0.353665, 123.61 M Ops, 16.63 M Ops, 12.10 M Ops, 0.1473 M, 0.3478 %, 70.65 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.307262, 0.306977, 0.356195, 123.61 M Ops, 16.19 M Ops, 12.10 M Ops, 0.1473 M, 0.3490 %, 70.25 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.307262, 0.306977, 0.356195, 123.61 M Ops, 16.19 M Ops, 12.10 M Ops, 0.1473 M, 0.3490 %, 70.25 uJ
