loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.282849, 0.284225, 0.332956, 187.23 M Ops, 23.68 M Ops, 8.96 M Ops, 0.5062 M, 0.2794 %, 62.52 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.276618, 0.277894, 0.329470, 281.31 M Ops, 38.31 M Ops, 10.39 M Ops, 0.5226 M, 0.3903 %, 82.29 uJ
