epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.265628,2.164395,1.012328,2.248796,2.161913,0.868828,0.127027,0.158831,0.117763,0.172981
1,1.824416,1.727376,0.970394,1.340326,1.234338,1.059890,0.864865,0.875317,0.840299,0.874271
2,1.223899,1.136118,0.877809,0.721384,0.636245,0.851399,0.921622,0.929373,0.913312,0.917838
3,0.869936,0.787352,0.825831,0.411925,0.338899,0.730256,0.970270,0.972048,0.968703,0.966437
4,0.718140,0.635953,0.821866,0.294071,0.217566,0.765055,0.975676,0.978759,0.976676,0.975051
5,0.645799,0.563807,0.819922,0.268601,0.193262,0.753380,0.986486,0.986327,0.984559,0.983292
6,0.609264,0.528900,0.803635,0.254803,0.176440,0.783637,0.983784,0.983153,0.982743,0.982638
7,0.590958,0.513249,0.777090,0.242202,0.168871,0.733313,0.983784,0.982496,0.981009,0.980138
8,0.582945,0.508682,0.742633,0.248734,0.179729,0.690048,0.981081,0.980627,0.979466,0.978768
9,0.572047,0.502764,0.692830,0.252934,0.188713,0.642211,0.983784,0.986371,0.984157,0.982333
10,0.565786,0.500235,0.655508,0.258031,0.195032,0.629995,0.983784,0.985721,0.984319,0.983112
11,0.559497,0.498932,0.605645,0.247065,0.187623,0.594412,0.975676,0.976796,0.974724,0.973337
12,0.555506,0.498833,0.566725,0.232551,0.173650,0.589017,0.983784,0.983809,0.983734,0.983809
13,0.545949,0.495657,0.502916,0.216462,0.164368,0.520941,0.989189,0.990158,0.988706,0.987388
14,0.539432,0.494085,0.453467,0.237918,0.188400,0.495174,0.981081,0.981890,0.980594,0.979713
15,0.532696,0.490895,0.418003,0.219460,0.172644,0.468162,0.986486,0.986984,0.986018,0.985164
16,0.527700,0.489527,0.381732,0.226674,0.181785,0.448896,0.983784,0.985721,0.984319,0.983112
17,0.524225,0.488392,0.358330,0.223599,0.179800,0.437992,0.986486,0.986984,0.986018,0.985164
18,0.520945,0.487901,0.330440,0.228194,0.185918,0.422764,0.983784,0.985721,0.984319,0.983112
19,0.518041,0.487542,0.304987,0.224273,0.183854,0.404184,0.983784,0.985721,0.984319,0.983112
20,0.514762,0.487253,0.275092,0.221905,0.182511,0.393945,0.983784,0.985721,0.984319,0.983112
21,0.512243,0.487046,0.251975,0.223051,0.184286,0.387652,0.983784,0.985721,0.984319,0.983112
22,0.510431,0.486873,0.235584,0.222559,0.183771,0.387881,0.983784,0.985721,0.984319,0.983112
23,0.508822,0.486777,0.220450,0.222539,0.184374,0.381657,0.983784,0.985721,0.984319,0.983112
24,0.507695,0.486690,0.210053,0.222540,0.184491,0.380482,0.983784,0.985721,0.984319,0.983112
25,0.506836,0.486618,0.202179,0.222493,0.184948,0.375448,0.983784,0.985721,0.984319,0.983112
26,0.506036,0.486585,0.194507,0.222420,0.184639,0.377813,0.983784,0.985721,0.984319,0.983112
27,0.505673,0.486555,0.191176,0.222455,0.184797,0.376584,0.983784,0.985721,0.984319,0.983112
28,0.505341,0.486537,0.188042,0.222038,0.184470,0.375678,0.983784,0.985721,0.984319,0.983112
29,0.505215,0.486535,0.186799,0.222170,0.184629,0.375401,0.983784,0.985721,0.984319,0.983112
