step,mae,mse
0,0.226181,0.120166
1,0.276173,0.182147
2,0.309282,0.231678
3,0.328859,0.263282
4,0.341988,0.286560
5,0.350358,0.300007
6,0.358356,0.311678
7,0.356059,0.310086
8,0.358898,0.311887
9,0.361760,0.314471
10,0.358843,0.312301
11,0.358713,0.311345
12,0.355600,0.310210
13,0.359538,0.314361
14,0.359450,0.316498
15,0.358618,0.314828
16,0.356251,0.312620
17,0.357327,0.313971
18,0.357338,0.314937
19,0.355590,0.311474
20,0.355493,0.310783
21,0.357798,0.312458
22,0.355719,0.310698
23,0.356910,0.311227
24,0.366086,0.324139
25,0.378860,0.342764
26,0.384178,0.353011
27,0.384890,0.357811
28,0.387160,0.362515
29,0.390848,0.370115
30,0.389071,0.368165
31,0.388274,0.366465
32,0.389479,0.368164
33,0.395703,0.373978
34,0.389843,0.367593
35,0.390877,0.368524
36,0.389429,0.365007
37,0.387693,0.364018
38,0.387909,0.363968
39,0.386952,0.363149
40,0.385617,0.361197
41,0.399557,0.374704
42,0.400122,0.374648
43,0.387189,0.362608
44,0.390596,0.367637
45,0.395923,0.372834
46,0.395807,0.372804
47,0.388995,0.364889
48,0.392336,0.369932
49,0.398888,0.381059
50,0.399153,0.385543
51,0.402293,0.391082
52,0.405558,0.397020
53,0.409962,0.404096
54,0.408312,0.401551
55,0.406630,0.399528
56,0.409975,0.401217
57,0.420890,0.411739
58,0.410854,0.402600
59,0.408780,0.401161
60,0.410531,0.401372
61,0.414974,0.407496
62,0.408979,0.403481
63,0.405650,0.399334
64,0.406501,0.401454
65,0.407354,0.403224
66,0.406012,0.402468
67,0.405614,0.400635
68,0.406311,0.403169
69,0.406222,0.401174
70,0.404617,0.403042
71,0.403281,0.398142
72,0.409952,0.410884
73,0.413176,0.419081
74,0.415373,0.422986
75,0.416362,0.424312
76,0.416351,0.427451
77,0.418128,0.429595
78,0.416990,0.426395
79,0.421551,0.431018
80,0.420936,0.430078
81,0.421108,0.433009
82,0.420865,0.432440
83,0.418772,0.430160
84,0.418351,0.430504
85,0.421876,0.432431
86,0.420170,0.434632
87,0.418354,0.432634
88,0.418906,0.429965
89,0.418836,0.432416
90,0.417478,0.429589
91,0.418361,0.430290
92,0.418076,0.428804
93,0.420636,0.430637
94,0.420972,0.430560
95,0.419206,0.431877
