step,mae,mse
0,0.168557,0.071702
1,0.191007,0.090900
2,0.209752,0.107513
3,0.221362,0.119513
4,0.231488,0.130451
5,0.239583,0.139857
6,0.244770,0.147410
7,0.251496,0.156190
8,0.254486,0.161412
9,0.259975,0.170718
10,0.263746,0.176784
11,0.267103,0.182247
12,0.271151,0.189725
13,0.273499,0.194037
14,0.276610,0.199586
15,0.279138,0.204462
16,0.281149,0.208992
17,0.282654,0.212770
18,0.286526,0.218545
19,0.286825,0.218889
20,0.287711,0.220585
21,0.289407,0.224140
22,0.290798,0.226917
23,0.294090,0.231907
24,0.301101,0.239881
25,0.306572,0.245857
26,0.313375,0.255735
27,0.316349,0.261281
28,0.318740,0.265909
29,0.320595,0.268758
30,0.325045,0.275448
31,0.326712,0.278427
32,0.325413,0.276584
33,0.328122,0.282266
34,0.330197,0.284911
35,0.331562,0.287118
36,0.332358,0.289361
37,0.334010,0.292632
38,0.334978,0.292888
39,0.337290,0.296966
40,0.336654,0.296036
41,0.337640,0.296964
42,0.339450,0.299205
43,0.339593,0.298873
44,0.339932,0.299544
45,0.341749,0.302729
46,0.341475,0.303462
47,0.344349,0.306614
48,0.346278,0.309763
49,0.350453,0.315988
50,0.352714,0.316711
51,0.355547,0.322084
52,0.356165,0.322721
53,0.357874,0.326146
54,0.359792,0.330103
55,0.362351,0.331702
56,0.362500,0.332938
57,0.363218,0.334823
58,0.363762,0.336932
59,0.366146,0.340326
60,0.366849,0.341267
61,0.366410,0.340804
62,0.367403,0.342412
63,0.367293,0.341190
64,0.369091,0.342759
65,0.368066,0.342604
66,0.368493,0.341792
67,0.369188,0.342154
68,0.370202,0.344262
69,0.370421,0.346215
70,0.371797,0.346290
71,0.375062,0.351273
72,0.376337,0.352688
73,0.379298,0.357287
74,0.380709,0.359003
75,0.384099,0.361819
76,0.385016,0.363894
77,0.384679,0.365230
78,0.385252,0.367030
79,0.386682,0.366932
80,0.387289,0.367941
81,0.388345,0.368859
82,0.387182,0.369338
83,0.387223,0.367979
84,0.386980,0.368547
85,0.387468,0.370555
86,0.388088,0.370487
87,0.387503,0.370981
88,0.385988,0.370160
89,0.385557,0.369809
90,0.387390,0.372152
91,0.388173,0.373603
92,0.388613,0.372231
93,0.388158,0.373780
94,0.389823,0.374595
95,0.390005,0.375885
96,0.392223,0.376570
97,0.393412,0.378173
98,0.394771,0.381943
99,0.396870,0.384103
100,0.396980,0.386670
101,0.396441,0.386230
102,0.399178,0.390128
103,0.399439,0.390189
104,0.398926,0.392269
105,0.399137,0.393003
106,0.399349,0.393939
107,0.400711,0.394404
108,0.400460,0.395511
109,0.402924,0.398989
110,0.403550,0.399006
111,0.403193,0.400618
112,0.404457,0.401548
113,0.405173,0.404286
114,0.405568,0.404470
115,0.406498,0.406432
116,0.407924,0.405279
117,0.407931,0.409538
118,0.408216,0.410346
119,0.409539,0.410498
120,0.412107,0.414589
121,0.414690,0.419377
122,0.416450,0.420520
123,0.419160,0.425778
124,0.420163,0.427047
125,0.421953,0.430492
126,0.422256,0.432196
127,0.423911,0.433741
128,0.424801,0.434285
129,0.425246,0.434672
130,0.426022,0.436653
131,0.427564,0.438751
132,0.428138,0.440774
133,0.428826,0.442364
134,0.429480,0.445097
135,0.430568,0.444865
136,0.430966,0.445676
137,0.432477,0.449538
138,0.433299,0.450128
139,0.434102,0.451906
140,0.434830,0.450317
141,0.434206,0.450494
142,0.434978,0.452755
143,0.434817,0.453226
144,0.437691,0.455738
145,0.439725,0.457541
146,0.441239,0.459562
147,0.443283,0.463430
148,0.443516,0.463461
149,0.444407,0.464580
150,0.445232,0.467117
151,0.445809,0.466040
152,0.444895,0.464060
153,0.445651,0.467349
154,0.445787,0.467974
155,0.446646,0.469091
156,0.446699,0.469867
157,0.447673,0.470142
158,0.448588,0.472531
159,0.448259,0.469632
160,0.448147,0.471088
161,0.448202,0.472912
162,0.449448,0.473045
163,0.448946,0.474769
164,0.450370,0.472504
165,0.450231,0.473462
166,0.450572,0.474337
167,0.450293,0.473055
168,0.451476,0.474386
169,0.454187,0.476679
170,0.455072,0.478594
171,0.456741,0.481559
172,0.457651,0.482285
173,0.459171,0.485890
174,0.460337,0.487155
175,0.460818,0.487088
176,0.460953,0.488254
177,0.461748,0.490723
178,0.462278,0.493060
179,0.463677,0.492973
180,0.463680,0.494540
181,0.464946,0.495338
182,0.465048,0.496509
183,0.465783,0.497690
184,0.465647,0.496134
185,0.466398,0.498014
186,0.467007,0.497875
187,0.467900,0.499875
188,0.467056,0.496998
189,0.466949,0.496006
190,0.466850,0.496065
191,0.466988,0.494700
