epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.763342,0.689636,0.257266,0.071134,0.754905,0.693758,0.422975,0.056917,"tensor(0.5220, device='cuda:2')","tensor([0.5946, 0.3333], device='cuda:2')","tensor(0.4609, device='cuda:2')","tensor(0.4695, device='cuda:2')"
1,0.761982,0.688421,0.257139,0.070989,0.750698,0.690467,0.439510,0.055836,"tensor(0.5805, device='cuda:2')","tensor([0.7297, 0.1930], device='cuda:2')","tensor(0.4595, device='cuda:2')","tensor(0.4585, device='cuda:2')"
2,0.758880,0.685860,0.255515,0.070465,0.744998,0.686224,0.452944,0.054244,"tensor(0.6537, device='cuda:2')","tensor([0.8311, 0.1930], device='cuda:2')","tensor(0.5063, device='cuda:2')","tensor(0.5167, device='cuda:2')"
3,0.754383,0.681895,0.254999,0.069937,0.738643,0.681245,0.470902,0.052689,"tensor(0.6683, device='cuda:2')","tensor([0.8919, 0.0877], device='cuda:2')","tensor(0.4617, device='cuda:2')","tensor(0.4777, device='cuda:2')"
4,0.748193,0.676727,0.254369,0.068923,0.731495,0.675316,0.487399,0.051305,"tensor(0.6829, device='cuda:2')","tensor([0.9257, 0.0526], device='cuda:2')","tensor(0.4464, device='cuda:2')","tensor(0.4658, device='cuda:2')"
5,0.740604,0.670376,0.253643,0.067692,0.723708,0.668547,0.499456,0.050166,"tensor(0.7024, device='cuda:2')","tensor([0.9595, 0.0351], device='cuda:2')","tensor(0.4424, device='cuda:2')","tensor(0.4854, device='cuda:2')"
6,0.731791,0.663029,0.257699,0.066185,0.714809,0.660885,0.513556,0.048788,"tensor(0.7073, device='cuda:2')","tensor([0.9730, 0.0175], device='cuda:2')","tensor(0.4299, device='cuda:2')","tensor(0.4600, device='cuda:2')"
7,0.722051,0.655030,0.263417,0.064386,0.705173,0.652507,0.529024,0.047376,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
8,0.711467,0.646374,0.270661,0.062386,0.694891,0.643573,0.539955,0.045918,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
9,0.700208,0.637347,0.281390,0.060047,0.684181,0.634293,0.555901,0.044329,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
10,0.688749,0.628123,0.288618,0.057739,0.673283,0.624851,0.574185,0.042690,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
11,0.677228,0.618911,0.301172,0.055306,0.662135,0.615242,0.582461,0.041068,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
12,0.665900,0.609897,0.315291,0.052851,0.650962,0.605704,0.589677,0.039361,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
13,0.655071,0.601145,0.328594,0.050640,0.640015,0.596267,0.589896,0.037849,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
14,0.645162,0.592911,0.340624,0.048844,0.629647,0.587162,0.588801,0.036597,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
15,0.636010,0.585137,0.343345,0.047440,0.619681,0.578432,0.584614,0.035404,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
16,0.627810,0.577963,0.349489,0.046352,0.610297,0.570170,0.577058,0.034357,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
17,0.620534,0.571345,0.357457,0.045615,0.601822,0.562446,0.587787,0.033498,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
18,0.614301,0.565491,0.366806,0.045142,0.594062,0.555397,0.596645,0.032699,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
19,0.608664,0.560115,0.372641,0.044823,0.587002,0.549011,0.595172,0.032039,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
20,0.603947,0.555474,0.379838,0.044675,0.581146,0.543825,0.580117,0.031520,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
21,0.600174,0.551577,0.381196,0.044785,0.576445,0.539545,0.580947,0.031091,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
22,0.596520,0.548017,0.388779,0.044616,0.572652,0.536015,0.591797,0.030720,"tensor(0.7220, device='cuda:2')","tensor([0.9932, 0.0175], device='cuda:2')","tensor(0.4358, device='cuda:2')","tensor(0.6121, device='cuda:2')"
23,0.593339,0.544715,0.398683,0.044638,0.569526,0.533208,0.585994,0.030459,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
24,0.590361,0.541634,0.403822,0.044689,0.567032,0.530896,0.579623,0.030340,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
25,0.587269,0.538605,0.406287,0.044601,0.564840,0.528893,0.573032,0.030217,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
26,0.584261,0.535527,0.406274,0.044671,0.562948,0.527331,0.557143,0.030045,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
27,0.581729,0.532896,0.406531,0.044768,0.561200,0.525800,0.549428,0.029906,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
28,0.579294,0.530193,0.408544,0.045015,0.559941,0.524321,0.585002,0.029771,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
29,0.576698,0.527451,0.419218,0.045054,0.558245,0.522837,0.573801,0.029671,"tensor(0.7366, device='cuda:2')","tensor([0.9932, 0.0702], device='cuda:2')","tensor(0.4869, device='cuda:2')","tensor(0.7675, device='cuda:2')"
30,0.574219,0.524612,0.412940,0.045478,0.556702,0.521370,0.562249,0.029710,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
31,0.571477,0.521821,0.404676,0.045609,0.555491,0.519900,0.580275,0.029789,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
32,0.568363,0.518762,0.415046,0.045450,0.554133,0.518566,0.577430,0.029793,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
33,0.565400,0.515678,0.411203,0.045610,0.552772,0.517137,0.592891,0.029706,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
34,0.562676,0.512756,0.413324,0.045787,0.551411,0.515785,0.589898,0.029727,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
35,0.559559,0.509472,0.416531,0.045922,0.549792,0.514482,0.542804,0.029882,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
36,0.556092,0.506031,0.412729,0.045935,0.548618,0.512971,0.583586,0.029811,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
37,0.552598,0.502482,0.427508,0.045841,0.547549,0.511741,0.619281,0.029615,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
38,0.549139,0.499015,0.425530,0.045869,0.545651,0.510300,0.587664,0.029475,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
39,0.545388,0.495380,0.417559,0.045833,0.544450,0.509043,0.597093,0.029436,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
40,0.541338,0.491673,0.411583,0.045550,0.542555,0.507296,0.584289,0.029416,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
41,0.536977,0.487629,0.404667,0.045302,0.540814,0.505785,0.572712,0.029302,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
42,0.532962,0.483771,0.405053,0.045140,0.539361,0.504251,0.591869,0.029192,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
43,0.528839,0.479791,0.408990,0.044959,0.537698,0.502747,0.590293,0.029049,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
44,0.524623,0.475626,0.404072,0.044957,0.535959,0.501131,0.571573,0.029113,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
45,0.520736,0.471686,0.394240,0.045107,0.534380,0.499597,0.562785,0.029155,"tensor(0.7463, device='cuda:2')","tensor([0.9932, 0.1053], device='cuda:2')","tensor(0.5186, device='cuda:2')","tensor(0.7998, device='cuda:2')"
46,0.516489,0.467564,0.395367,0.044971,0.532529,0.497828,0.561840,0.029083,"tensor(0.7561, device='cuda:2')","tensor([0.9932, 0.1404], device='cuda:2')","tensor(0.5485, device='cuda:2')","tensor(0.8194, device='cuda:2')"
47,0.512105,0.463511,0.396598,0.044628,0.531618,0.496901,0.570745,0.029009,"tensor(0.7561, device='cuda:2')","tensor([0.9932, 0.1404], device='cuda:2')","tensor(0.5485, device='cuda:2')","tensor(0.8194, device='cuda:2')"
48,0.507672,0.459256,0.400909,0.044407,0.529961,0.495442,0.565119,0.028868,"tensor(0.7512, device='cuda:2')","tensor([0.9865, 0.1404], device='cuda:2')","tensor(0.5451, device='cuda:2')","tensor(0.7744, device='cuda:2')"
49,0.503676,0.455226,0.397471,0.044475,0.528959,0.494511,0.556098,0.028887,"tensor(0.7561, device='cuda:2')","tensor([0.9865, 0.1579], device='cuda:2')","tensor(0.5593, device='cuda:2')","tensor(0.7854, device='cuda:2')"
50,0.499366,0.451052,0.398027,0.044334,0.527993,0.493623,0.571104,0.028659,"tensor(0.7610, device='cuda:2')","tensor([0.9865, 0.1754], device='cuda:2')","tensor(0.5731, device='cuda:2')","tensor(0.7949, device='cuda:2')"
51,0.495020,0.446621,0.406473,0.044334,0.525986,0.491363,0.591675,0.028706,"tensor(0.7561, device='cuda:2')","tensor([0.9797, 0.1754], device='cuda:2')","tensor(0.5693, device='cuda:2')","tensor(0.7622, device='cuda:2')"
52,0.490920,0.442692,0.413514,0.044094,0.524442,0.490127,0.568896,0.028626,"tensor(0.7610, device='cuda:2')","tensor([0.9865, 0.1754], device='cuda:2')","tensor(0.5731, device='cuda:2')","tensor(0.7949, device='cuda:2')"
53,0.486730,0.438890,0.398571,0.043855,0.522132,0.488123,0.548768,0.028521,"tensor(0.7659, device='cuda:2')","tensor([0.9932, 0.1754], device='cuda:2')","tensor(0.5769, device='cuda:2')","tensor(0.8334, device='cuda:2')"
54,0.482797,0.435015,0.396216,0.043820,0.520257,0.486183,0.559659,0.028477,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
55,0.478829,0.430976,0.406117,0.043792,0.518838,0.484731,0.561967,0.028487,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
56,0.474875,0.427043,0.407664,0.043756,0.517902,0.483996,0.538386,0.028522,"tensor(0.7707, device='cuda:2')","tensor([0.9932, 0.1930], device='cuda:2')","tensor(0.5905, device='cuda:2')","tensor(0.8392, device='cuda:2')"
57,0.471005,0.423317,0.402096,0.043667,0.516047,0.482147,0.533520,0.028565,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
58,0.467240,0.419761,0.399992,0.043479,0.514565,0.480439,0.546327,0.028663,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
59,0.463808,0.416456,0.400144,0.043351,0.513311,0.479173,0.550425,0.028634,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
60,0.460610,0.413087,0.405488,0.043468,0.511879,0.477740,0.550174,0.028637,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
61,0.457809,0.410296,0.404074,0.043472,0.511156,0.477074,0.544436,0.028638,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
62,0.455219,0.407813,0.401250,0.043393,0.508968,0.474791,0.544198,0.028735,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
63,0.452547,0.405083,0.406954,0.043395,0.507978,0.473719,0.550044,0.028759,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
64,0.450321,0.402806,0.407136,0.043444,0.506697,0.472478,0.542763,0.028792,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
65,0.447575,0.400172,0.403043,0.043373,0.505774,0.471480,0.544430,0.028850,"tensor(0.7707, device='cuda:2')","tensor([0.9865, 0.2105], device='cuda:2')","tensor(0.5997, device='cuda:2')","tensor(0.8108, device='cuda:2')"
66,0.445312,0.398090,0.399049,0.043232,0.505249,0.470958,0.540532,0.028886,"tensor(0.7610, device='cuda:2')","tensor([0.9730, 0.2105], device='cuda:2')","tensor(0.5917, device='cuda:2')","tensor(0.7560, device='cuda:2')"
67,0.443195,0.395961,0.400915,0.043224,0.504307,0.469757,0.550341,0.029047,"tensor(0.7659, device='cuda:2')","tensor([0.9730, 0.2281], device='cuda:2')","tensor(0.6042, device='cuda:2')","tensor(0.7653, device='cuda:2')"
68,0.441667,0.394284,0.408122,0.043302,0.503290,0.468732,0.560836,0.028951,"tensor(0.7659, device='cuda:2')","tensor([0.9730, 0.2281], device='cuda:2')","tensor(0.6042, device='cuda:2')","tensor(0.7653, device='cuda:2')"
69,0.439913,0.392289,0.413000,0.043494,0.503390,0.468713,0.560969,0.029066,"tensor(0.7659, device='cuda:2')","tensor([0.9730, 0.2281], device='cuda:2')","tensor(0.6042, device='cuda:2')","tensor(0.7653, device='cuda:2')"
70,0.438194,0.390550,0.409065,0.043553,0.502187,0.467625,0.546596,0.029096,"tensor(0.7610, device='cuda:2')","tensor([0.9662, 0.2281], device='cuda:2')","tensor(0.6002, device='cuda:2')","tensor(0.7435, device='cuda:2')"
71,0.436434,0.388833,0.405904,0.043542,0.501631,0.467053,0.541689,0.029161,"tensor(0.7610, device='cuda:2')","tensor([0.9662, 0.2281], device='cuda:2')","tensor(0.6002, device='cuda:2')","tensor(0.7435, device='cuda:2')"
