epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.756139,0.693072,0.090449,0.062163,0.752177,0.697087,0.427658,0.050814,"tensor(0.3415, device='cuda:2')","tensor([0.0878, 1.0000], device='cuda:2')","tensor(0.3097, device='cuda:2')","tensor(0.6484, device='cuda:2')"
1,0.714470,0.653126,0.085579,0.060488,0.676108,0.621453,0.545478,0.049200,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
2,0.655942,0.598646,0.095328,0.056343,0.625109,0.572229,0.629290,0.046587,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
3,0.638157,0.585313,0.124386,0.051600,0.608565,0.558684,0.652258,0.043358,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
4,0.619891,0.570697,0.154087,0.047652,0.601422,0.555067,0.580824,0.040547,"tensor(0.7268, device='cuda:2')","tensor([0.9932, 0.0351], device='cuda:2')","tensor(0.4533, device='cuda:2')","tensor(0.6972, device='cuda:2')"
5,0.600208,0.552286,0.165010,0.046272,0.589891,0.544665,0.577229,0.039454,"tensor(0.7415, device='cuda:2')","tensor([0.9932, 0.0877], device='cuda:2')","tensor(0.5030, device='cuda:2')","tensor(0.7860, device='cuda:2')"
6,0.579677,0.531482,0.180332,0.046392,0.581627,0.536546,0.627827,0.038803,"tensor(0.7659, device='cuda:2')","tensor([1.0000, 0.1579], device='cuda:2')","tensor(0.5666, device='cuda:2')","tensor(0.8776, device='cuda:2')"
7,0.550014,0.501245,0.200847,0.046760,0.584289,0.538211,0.702581,0.039053,"tensor(0.7463, device='cuda:2')","tensor([0.9797, 0.1404], device='cuda:2')","tensor(0.5416, device='cuda:2')","tensor(0.7373, device='cuda:2')"
8,0.504352,0.454648,0.238039,0.047323,0.589535,0.540687,0.679257,0.042055,"tensor(0.7415, device='cuda:2')","tensor([0.9797, 0.1228], device='cuda:2')","tensor(0.5272, device='cuda:2')","tensor(0.7218, device='cuda:2')"
9,0.450011,0.396918,0.279182,0.050302,0.701987,0.649092,0.732971,0.045565,"tensor(0.6927, device='cuda:2')","tensor([0.7770, 0.4737], device='cuda:2')","tensor(0.6233, device='cuda:2')","tensor(0.6216, device='cuda:2')"
10,0.400491,0.344115,0.306419,0.053312,0.736059,0.679475,0.695551,0.049628,"tensor(0.6146, device='cuda:2')","tensor([0.5946, 0.6667], device='cuda:2')","tensor(0.5903, device='cuda:2')","tensor(0.6051, device='cuda:2')"
11,0.348281,0.291326,0.296440,0.053991,0.676754,0.615392,1.124465,0.050117,"tensor(0.6683, device='cuda:2')","tensor([0.6689, 0.6667], device='cuda:2')","tensor(0.6361, device='cuda:2')","tensor(0.6379, device='cuda:2')"
12,0.308814,0.252418,0.312092,0.053275,0.865143,0.809992,0.777054,0.047380,"tensor(0.5171, device='cuda:2')","tensor([0.3514, 0.9474], device='cuda:2')","tensor(0.5170, device='cuda:2')","tensor(0.6527, device='cuda:2')"
13,0.291762,0.237566,0.277488,0.051420,0.962695,0.909287,0.839655,0.045012,"tensor(0.4439, device='cuda:2')","tensor([0.2770, 0.8772], device='cuda:2')","tensor(0.4428, device='cuda:2')","tensor(0.5863, device='cuda:2')"
14,0.294514,0.240866,0.276512,0.050883,0.807673,0.754935,0.764418,0.045093,"tensor(0.5317, device='cuda:2')","tensor([0.4662, 0.7018], device='cuda:2')","tensor(0.5221, device='cuda:2')","tensor(0.5692, device='cuda:2')"
15,0.305761,0.251625,0.268578,0.051450,0.666832,0.613673,0.811082,0.045048,"tensor(0.6634, device='cuda:2')","tensor([0.6554, 0.6842], device='cuda:2')","tensor(0.6341, device='cuda:2')","tensor(0.6384, device='cuda:2')"
16,0.336270,0.280644,0.266817,0.052958,0.605473,0.552727,0.781558,0.044930,"tensor(0.7512, device='cuda:2')","tensor([0.8311, 0.5439], device='cuda:2')","tensor(0.6885, device='cuda:2')","tensor(0.6895, device='cuda:2')"
17,0.344309,0.289054,0.303119,0.052224,0.902746,0.843923,1.027337,0.048550,"tensor(0.5024, device='cuda:2')","tensor([0.3649, 0.8596], device='cuda:2')","tensor(0.5021, device='cuda:2')","tensor(0.6068, device='cuda:2')"
18,0.282986,0.226585,0.302811,0.053373,0.640377,0.585527,0.812325,0.046727,"tensor(0.6829, device='cuda:2')","tensor([0.7432, 0.5263], device='cuda:2')","tensor(0.6260, device='cuda:2')","tensor(0.6220, device='cuda:2')"
19,0.271505,0.216359,0.272109,0.052424,0.929258,0.876816,0.794745,0.044495,"tensor(0.4585, device='cuda:2')","tensor([0.3041, 0.8596], device='cuda:2')","tensor(0.4583, device='cuda:2')","tensor(0.5857, device='cuda:2')"
20,0.262537,0.208792,0.253346,0.051212,0.861741,0.810201,0.767922,0.043861,"tensor(0.5415, device='cuda:2')","tensor([0.4527, 0.7719], device='cuda:2')","tensor(0.5356, device='cuda:2')","tensor(0.5947, device='cuda:2')"
21,0.257843,0.205373,0.234238,0.050127,0.878877,0.829651,0.700777,0.042218,"tensor(0.5171, device='cuda:2')","tensor([0.4122, 0.7895], device='cuda:2')","tensor(0.5141, device='cuda:2')","tensor(0.5883, device='cuda:2')"
22,0.254592,0.203509,0.222331,0.048860,0.838509,0.790606,0.689300,0.041009,"tensor(0.5854, device='cuda:2')","tensor([0.5068, 0.7895], device='cuda:2')","tensor(0.5763, device='cuda:2')","tensor(0.6217, device='cuda:2')"
23,0.252583,0.202259,0.212967,0.048195,0.842116,0.795396,0.679192,0.039928,"tensor(0.5610, device='cuda:2')","tensor([0.4797, 0.7719], device='cuda:2')","tensor(0.5532, device='cuda:2')","tensor(0.6044, device='cuda:2')"
24,0.251039,0.201426,0.207141,0.047541,0.836524,0.790683,0.669640,0.039145,"tensor(0.5659, device='cuda:2')","tensor([0.5068, 0.7193], device='cuda:2')","tensor(0.5536, device='cuda:2')","tensor(0.5919, device='cuda:2')"
25,0.250064,0.200920,0.200394,0.047140,0.845978,0.800713,0.657515,0.038690,"tensor(0.5707, device='cuda:2')","tensor([0.5068, 0.7368], device='cuda:2')","tensor(0.5593, device='cuda:2')","tensor(0.5993, device='cuda:2')"
26,0.249284,0.200541,0.197671,0.046766,0.844462,0.799570,0.658674,0.038306,"tensor(0.5805, device='cuda:2')","tensor([0.5135, 0.7544], device='cuda:2')","tensor(0.5693, device='cuda:2')","tensor(0.6092, device='cuda:2')"
27,0.248766,0.200270,0.194224,0.046554,0.846797,0.802207,0.658830,0.038002,"tensor(0.5707, device='cuda:2')","tensor([0.5068, 0.7368], device='cuda:2')","tensor(0.5593, device='cuda:2')","tensor(0.5993, device='cuda:2')"
