loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419265, 0.412300, 0.432240, 0.736594, 66.07 M Ops, 7.49 M Ops, 3.04 M Ops, 0.2720 M, 0.4664 %, 20.71 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419265, 0.412300, 0.432240, 0.736594, 66.07 M Ops, 7.49 M Ops, 3.04 M Ops, 0.2720 M, 0.4664 %, 20.71 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419148, 0.412272, 0.431935, 0.736613, 66.07 M Ops, 8.15 M Ops, 3.04 M Ops, 0.2720 M, 0.4866 %, 21.30 uJ
