epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.414687,2.210275,0.161422,0.202797,2.390228,2.199520,0.172774,0.188980,0.145946,0.133247,0.075623,0.135207
1,2.369148,2.167975,0.153349,0.199640,2.288427,2.101938,0.172068,0.184769,0.394595,0.429630,0.411699,0.566476
2,2.235031,2.040369,0.174441,0.192917,2.094046,1.913766,0.233046,0.177949,0.891892,0.902423,0.881516,0.903299
3,2.017297,1.831583,0.248363,0.183231,1.798912,1.627462,0.334599,0.168104,0.891892,0.902120,0.878254,0.895470
4,1.715515,1.542934,0.337687,0.169205,1.412791,1.251001,0.421401,0.157576,0.905405,0.913231,0.894508,0.905979
5,1.380136,1.220435,0.388976,0.155811,1.028476,0.879362,0.434085,0.144773,0.932432,0.938671,0.927576,0.928892
6,1.106059,0.960509,0.398379,0.141567,0.736687,0.605081,0.396434,0.127641,0.954054,0.956449,0.949136,0.946025
7,0.923190,0.796355,0.380323,0.123032,0.544721,0.430125,0.402364,0.110572,0.964865,0.967604,0.963048,0.960387
8,0.806005,0.695339,0.400464,0.106661,0.430833,0.329948,0.405503,0.096830,0.972973,0.973311,0.970927,0.969575
9,0.727072,0.628686,0.403259,0.094353,0.364876,0.273470,0.402771,0.087378,0.972973,0.973621,0.971761,0.970712
10,0.673511,0.583530,0.382597,0.086155,0.327308,0.242949,0.387598,0.080483,0.978378,0.978715,0.977726,0.977202
11,0.638586,0.552749,0.368104,0.082156,0.302530,0.220496,0.365502,0.078379,0.978378,0.978715,0.977726,0.977202
12,0.617585,0.534682,0.350378,0.079399,0.284133,0.203742,0.360517,0.076786,0.978378,0.977453,0.976726,0.976468
13,0.601704,0.521578,0.339710,0.076730,0.297465,0.218467,0.358048,0.075417,0.975676,0.977453,0.975558,0.974121
14,0.592490,0.513573,0.332963,0.075588,0.282067,0.204111,0.358649,0.074370,0.978378,0.980627,0.978249,0.976273
15,0.586115,0.508754,0.326370,0.074097,0.262490,0.184319,0.357301,0.074598,0.983784,0.983153,0.982118,0.981324
16,0.581904,0.505201,0.322902,0.073474,0.270321,0.193186,0.362835,0.073507,0.975676,0.974884,0.973929,0.973793
17,0.577841,0.501807,0.319038,0.072844,0.277279,0.201413,0.357470,0.072291,0.975676,0.977453,0.975558,0.974121
18,0.574760,0.499954,0.310691,0.071698,0.258496,0.183301,0.352776,0.071668,0.981081,0.981890,0.980419,0.979271
19,0.570994,0.497356,0.307087,0.070567,0.266179,0.190504,0.351173,0.072164,0.981081,0.979978,0.979405,0.979178
20,0.568181,0.495431,0.305975,0.069690,0.269697,0.194916,0.351019,0.071270,0.981081,0.979978,0.979405,0.979178
