loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.310762, 0.310572, 0.358382, 181.86 M Ops, 24.98 M Ops, 14.31 M Ops, 0.1673 M, 0.3270 %, 88.31 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.305637, 0.304882, 0.353582, 181.86 M Ops, 24.92 M Ops, 14.35 M Ops, 0.1673 M, 0.3283 %, 88.41 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.305399, 0.304652, 0.353413, 130.28 M Ops, 18.83 M Ops, 12.09 M Ops, 0.1673 M, 0.2894 %, 72.54 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.300467, 0.300131, 0.353117, 130.28 M Ops, 19.81 M Ops, 12.09 M Ops, 0.1673 M, 0.2886 %, 73.43 uJ
