epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,0.071364,0.041298,0.300655,0.225210,0.032014,0.014828,0.171852,0.242768
1,0.037448,0.022054,0.153938,0.279435,0.021716,0.010581,0.111352,0.251143
2,0.032661,0.020218,0.124439,0.290678,0.018832,0.009584,0.092480,0.252609
3,0.030594,0.019431,0.111631,0.298279,0.017236,0.009038,0.081986,0.259214
4,0.029717,0.019186,0.105311,0.304900,0.016376,0.008657,0.077188,0.260218
5,0.029121,0.019031,0.100894,0.310439,0.015872,0.008586,0.072860,0.264050
6,0.028599,0.018809,0.097904,0.316159,0.015451,0.008376,0.070759,0.267972
7,0.028280,0.018682,0.095979,0.322446,0.015353,0.008476,0.068776,0.272062
8,0.028098,0.018667,0.094311,0.327518,0.014935,0.008182,0.067526,0.278545
9,0.027982,0.018655,0.093278,0.333693,0.014923,0.008206,0.067169,0.283668
10,0.027536,0.018273,0.092629,0.340078,0.014533,0.008007,0.065262,0.291107
11,0.027401,0.018235,0.091655,0.346938,0.014550,0.007970,0.065797,0.297124
12,0.027332,0.018225,0.091072,0.353888,0.014926,0.008446,0.064801,0.302585
13,0.027318,0.018243,0.090747,0.359937,0.014064,0.007655,0.064089,0.309805
14,0.027270,0.018243,0.090271,0.366898,0.014332,0.007969,0.063633,0.313254
15,0.027275,0.018295,0.089807,0.373413,0.014056,0.007736,0.063196,0.323148
16,0.027235,0.018260,0.089749,0.379039,0.014053,0.007705,0.063486,0.325062
