loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.445314, 0.770732, 0.668623, 0.682652, 0.715530, 0.668623, 9655.37 M Ops, 311.70 M Ops, 2320.12 M Ops, 11.1749 M, 0.3938 %, 10953.09 uJ, 0.898649, 0.438596
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.449067, 0.785366, 0.711119, 0.720084, 0.732993, 0.711119, 13283.97 M Ops, 424.85 M Ops, 2323.27 M Ops, 14.7169 M, 0.3936 %, 11069.39 uJ, 0.878378, 0.543860
