loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.456987, 0.746341, 0.667911, 0.673167, 0.680354, 0.667911, 2996.08 M Ops, 104.66 M Ops, 953.95 M Ops, 11.5542 M, 0.3799 %, 4482.35 uJ, 0.844595, 0.491228
