loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.289680, 0.285266, 0.331940, 0.814727, 87.23 M Ops, 9.50 M Ops, 4.41 M Ops, 0.0907 M, 0.4622 %, 28.86 uJ
