snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.368725,0.367536,0.369901,167.42 M Ops,18.29 M Ops,66.25 M Ops,0.3871 M,0.4820 %,321.23 uJ,0.367536,0.369901,0.666955
