epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.558289,0.558289,0.540625,0.890747,0.890747,0.664093
1,0.408262,0.408262,0.458392,0.808224,0.808224,0.621560
2,0.382895,0.382895,0.443713,0.766690,0.766690,0.605296
3,0.371615,0.371615,0.436506,0.762734,0.762734,0.595820
4,0.365315,0.365315,0.432192,0.747575,0.747575,0.591301
5,0.361787,0.361787,0.430394,0.749827,0.749827,0.593586
6,0.358315,0.358315,0.427994,0.764918,0.764918,0.599253
7,0.356256,0.356256,0.426722,0.764409,0.764409,0.597752
