epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.486117,1.386057,1.000598,1.488726,1.387631,1.010954,0.250951,0.250000,0.100304,0.062738
1,1.484838,1.385832,0.990058,1.497041,1.386744,1.102973,0.254753,0.253846,0.114816,0.396075
2,1.478310,1.384532,0.937778,1.503471,1.384981,1.184904,0.254753,0.256410,0.182815,0.223660
3,1.467154,1.382815,0.843387,1.478678,1.384127,0.945506,0.250951,0.253030,0.170154,0.440179
4,1.457994,1.381276,0.767185,1.464821,1.383439,0.813818,0.254753,0.256935,0.164438,0.500746
5,1.452364,1.380025,0.723399,1.460974,1.383346,0.776285,0.262357,0.264394,0.168478,0.381836
6,1.448265,1.379208,0.690574,1.455335,1.383065,0.722698,0.266160,0.267774,0.184445,0.631567
7,1.445951,1.378380,0.675710,1.455887,1.383212,0.726757,0.269962,0.271620,0.187034,0.634877
8,1.444029,1.377940,0.660891,1.454981,1.383051,0.719303,0.273764,0.275408,0.190113,0.636896
9,1.443409,1.377709,0.657002,1.455266,1.383066,0.721998,0.269962,0.271562,0.187757,0.634509
