epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,214.526987,213.965352,0.379477,0.523605,0.008237,163.733148,163.386267,0.543501,0.292531,"tensor(0.0400, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0030, device='cuda:0')","tensor(0.0015, device='cuda:0')"
1,317.540254,317.055367,0.480377,0.436685,0.015851,311.713275,311.282964,0.595836,0.370727,"tensor(0.0506, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0037, device='cuda:0')","tensor(0.0019, device='cuda:0')"
2,303.614082,303.159244,0.469058,0.407540,0.039553,217.477009,217.059320,0.500562,0.367632,"tensor(0.0365, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0750, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.9655, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0068, device='cuda:0')","tensor(0.0095, device='cuda:0')"
3,160.200441,159.772576,0.431927,0.384136,0.053470,120.708667,120.316158,0.441333,0.348376,"tensor(0.0624, device='cuda:0')","tensor([0.0278, 0.0769, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.6129, 0.0000, 0.3824, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0465, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0192, device='cuda:0')","tensor(0.0164, device='cuda:0')"
4,85.216306,84.813062,0.372768,0.365666,0.030019,80.828844,80.445677,0.381211,0.345046,"tensor(0.0612, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6970, 0.1250,
        0.0000, 0.0000, 0.0000, 0.5484, 0.0000, 0.0000, 0.0000, 0.0541, 0.0000,
        0.1250, 0.0000, 0.0000, 0.0588, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0218, device='cuda:0')","tensor(0.0269, device='cuda:0')"
5,46.152260,45.767507,0.321777,0.352358,0.021587,56.032279,55.662094,0.316503,0.338535,"tensor(0.0753, device='cuda:0')","tensor([0.0000, 0.5000, 0.0000, 0.0000, 0.0250, 0.1143, 0.2759, 0.0000, 0.0000,
        0.0323, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0938, 0.0000, 0.0000,
        0.4062, 0.0000, 0.0000, 0.0000, 0.0000, 0.7241, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0346, device='cuda:0')","tensor(0.0330, device='cuda:0')"
6,27.772277,27.404110,0.290660,0.338976,0.012563,41.777597,41.413195,0.317742,0.332628,"tensor(0.0741, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.6216, 0.5000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0323, 0.0000, 0.0000, 0.0968, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.1562, 0.2414, 0.0930, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0310, device='cuda:0')","tensor(0.0642, device='cuda:0')"
0,200.796552,200.236005,0.402912,0.520167,0.008801,147.017794,146.628177,0.842463,0.305370,"tensor(0.0435, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.1892, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.1765, 0.0000, 0.0000, 0.0000, 0.9231,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0096, device='cuda:0')","tensor(0.0059, device='cuda:0')"
1,271.403041,270.918417,0.495863,0.434785,0.025101,311.843714,311.434493,0.418280,0.367393,"tensor(0.0376, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.9677, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0625, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0068, device='cuda:0')","tensor(0.0168, device='cuda:0')"
2,360.782390,360.333339,0.444373,0.404262,0.035105,269.565141,269.137917,0.622158,0.365009,"tensor(0.0341, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0025, device='cuda:0')","tensor(0.0013, device='cuda:0')"
3,177.845313,177.414117,0.456447,0.385286,0.026245,152.295820,151.893326,0.460172,0.356476,"tensor(0.0741, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.9250, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4884, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1724, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0177, device='cuda:0')","tensor(0.0124, device='cuda:0')"
4,107.267617,106.853444,0.399529,0.374079,0.014344,120.752462,120.349817,0.383091,0.364335,"tensor(0.0882, device='cuda:0')","tensor([0.0000, 0.0385, 0.0000, 0.0000, 0.4500, 0.0000, 0.0000, 0.5152, 0.2500,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4651, 0.0000, 0.0000, 0.4231,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0307, device='cuda:0')","tensor(0.0196, device='cuda:0')"
5,75.188715,74.781625,0.369028,0.370158,0.002895,99.935369,99.534171,0.360761,0.365121,"tensor(0.0800, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0606, 0.1250,
        0.4516, 0.0000, 0.3529, 0.0000, 0.0000, 0.2791, 0.0000, 0.0000, 0.0000,
        0.4688, 0.0000, 0.2093, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0361, device='cuda:0')","tensor(0.0350, device='cuda:0')"
