epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.921930,0.566851,0.710157,0.159493,0.619888,0.282143,0.675491,0.171962,0.281586,0.361711
1,0.849927,0.539769,0.620317,0.186112,0.574099,0.276402,0.595394,0.174026,0.276695,0.357273
2,0.805624,0.529284,0.552680,0.189615,0.531568,0.275487,0.512161,0.178292,0.275356,0.356135
3,0.768999,0.522204,0.493592,0.197094,0.504554,0.274507,0.460094,0.181523,0.274736,0.355386
4,0.743534,0.516981,0.453106,0.207556,0.480592,0.275303,0.410579,0.193737,0.275177,0.354898
5,0.723660,0.512925,0.421471,0.214584,0.462781,0.272500,0.380563,0.194338,0.272691,0.354085
6,0.709611,0.509292,0.400638,0.218397,0.455852,0.274108,0.363487,0.197698,0.273994,0.354210
7,0.699611,0.505891,0.387439,0.221288,0.442063,0.272121,0.339884,0.200765,0.272026,0.353678
8,0.686609,0.502292,0.368634,0.224564,0.433051,0.273587,0.318929,0.198055,0.273228,0.353932
9,0.676932,0.499873,0.354117,0.227564,0.425353,0.273432,0.303843,0.200592,0.273470,0.353820
