snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.462836,0.487028,0.462100,294.19 M Ops,26.43 M Ops,5.83 M Ops,1.1457 M,0.3678 %,50.60 uJ,0.557269,0.520898,0.553668
