loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.372889, 0.361640, 0.393377, 65.52 M Ops, 5.61 M Ops, 28.90 M Ops, 0.1326 M, 0.4146 %, 138.00 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.365982, 0.354802, 0.386425, 65.52 M Ops, 9.22 M Ops, 5.39 M Ops, 0.1326 M, 0.3812 %, 33.09 uJ
