loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.440144, 0.281369, 0.280769, 0.226931, 0.283782, 0.280769, 11369.60 M Ops, 173.53 M Ops, 1313.19 M Ops, 6.8045 M, 0.4946 %, 6196.86 uJ, 0.772727, 0.121212, 0.106061, 0.123077
