loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.291740, 0.292014, 0.340919, 12.32 M Ops, 1.74 M Ops, 1.93 M Ops, 0.0850 M, 0.3732 %, 10.44 uJ
