loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.382157,0.357094,0.378532,140.31 M Ops,5.83 M Ops,63.35 M Ops,0.3258 M,0.4288 %,296.66 uJ,0.357094,0.378532,0.770351
