epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.467833,0.467833,1.000000,0.470365,0.470365,0.000000,0.000000,0.740054,0.470898
1,0.455684,0.455684,1.000000,0.467099,0.467099,0.000000,0.000000,0.738340,0.466920
2,0.451814,0.451814,1.000000,0.465123,0.465123,0.000000,0.000000,0.730960,0.465670
3,0.449339,0.449339,1.000000,0.464230,0.464230,0.000000,0.000000,0.729205,0.464380
4,0.447656,0.447656,1.000000,0.462295,0.462295,0.000000,0.000000,0.723321,0.462384
5,0.446269,0.446269,1.000000,0.463966,0.463966,0.000000,0.000000,0.730740,0.464613
6,0.445106,0.445106,1.000000,0.462584,0.462584,0.000000,0.000000,0.723031,0.462576
7,0.444106,0.444106,1.000000,0.462064,0.462064,0.000000,0.000000,0.724021,0.462359
8,0.443292,0.443292,1.000000,0.462603,0.462603,0.000000,0.000000,0.727381,0.463225
9,0.442563,0.442563,1.000000,0.463369,0.463369,0.000000,0.000000,0.729484,0.463047
10,0.441871,0.441871,1.000000,0.461583,0.461583,0.000000,0.000000,0.722994,0.461603
11,0.441239,0.441239,1.000000,0.463046,0.463046,0.000000,0.000000,0.725612,0.462204
12,0.440608,0.440608,1.000000,0.462675,0.462675,0.000000,0.000000,0.722676,0.462235
13,0.440255,0.440255,1.000000,0.462326,0.462326,0.000000,0.000000,0.722079,0.461642
