loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.406701, 0.400666, 0.393578, 0.741136, 283.92 M Ops, 33.91 M Ops, 5.69 M Ops, 1.0899 M, 0.4235 %, 56.68 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.408787, 0.402220, 0.394349, 0.740132, 283.92 M Ops, 26.50 M Ops, 5.69 M Ops, 1.0899 M, 0.4392 %, 50.01 uJ
