epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.387387,2.202286,0.097509,0.175350,2.373967,2.199924,0.121550,0.161888,0.089189,0.083124,0.035985,0.130128
1,2.342183,2.159683,0.096199,0.172880,2.264662,2.099032,0.121924,0.153438,0.432432,0.478522,0.444362,0.565657
2,2.208176,2.027766,0.115760,0.168834,2.067083,1.903484,0.156914,0.147907,0.870270,0.888197,0.868079,0.878371
3,1.985289,1.808240,0.153852,0.161664,1.759877,1.595355,0.192157,0.145307,0.902703,0.911559,0.889461,0.896547
4,1.662449,1.494496,0.179445,0.150009,1.335173,1.177682,0.206272,0.136864,0.921622,0.930735,0.913893,0.919700
5,1.310440,1.149019,0.206145,0.140806,0.917398,0.765878,0.237737,0.127746,0.943243,0.947560,0.938400,0.936602
6,1.038827,0.889622,0.220544,0.127151,0.638168,0.502119,0.229310,0.113117,0.962162,0.967294,0.961933,0.958282
7,0.877768,0.741887,0.228386,0.113043,0.494433,0.369769,0.230618,0.101602,0.972973,0.972662,0.970914,0.970181
8,0.777355,0.652783,0.226768,0.101895,0.404391,0.288447,0.226790,0.093265,0.972973,0.973621,0.972151,0.971688
9,0.713395,0.597519,0.222740,0.093602,0.352099,0.240570,0.237621,0.087766,0.978378,0.981284,0.979960,0.979140
10,0.670351,0.559398,0.216603,0.089292,0.332060,0.225169,0.234117,0.083479,0.972973,0.974675,0.972833,0.971835
11,0.639529,0.532835,0.210981,0.085596,0.298982,0.196932,0.222003,0.079850,0.972973,0.975332,0.973968,0.973504
12,0.621922,0.517775,0.202120,0.083935,0.294723,0.195235,0.217272,0.077761,0.970270,0.971500,0.970243,0.970106
13,0.611485,0.509969,0.195696,0.081947,0.290676,0.192290,0.221325,0.076254,0.975676,0.977453,0.976235,0.975742
14,0.604122,0.505400,0.187071,0.080015,0.292386,0.195473,0.218433,0.075071,0.978378,0.981284,0.979960,0.979140
15,0.601250,0.503356,0.186265,0.079268,0.285444,0.189980,0.214450,0.074019,0.975676,0.977453,0.976235,0.975742
16,0.596033,0.500373,0.180281,0.077632,0.273185,0.179342,0.213127,0.072530,0.972973,0.974675,0.973831,0.973909
17,0.592134,0.497536,0.174563,0.077141,0.276011,0.182370,0.209806,0.072660,0.975676,0.977849,0.975618,0.974034
18,0.588276,0.495259,0.169029,0.076114,0.286736,0.195204,0.201200,0.071411,0.975676,0.977453,0.976235,0.975742
19,0.585355,0.493781,0.162900,0.075284,0.282950,0.191339,0.202344,0.071377,0.972973,0.974675,0.972945,0.972038
20,0.582682,0.492517,0.158909,0.074275,0.271204,0.180322,0.201470,0.070735,0.975676,0.977453,0.976235,0.975742
21,0.581208,0.491761,0.156440,0.073803,0.275598,0.185761,0.196391,0.070198,0.975676,0.977453,0.976235,0.975742
