epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.340983,0.340983,1.000000,0.319019,0.319019,0.000000,0.000000,0.466406,0.319108
1,0.304771,0.304771,1.000000,0.310108,0.310108,0.000000,0.000000,0.456872,0.310130
2,0.296962,0.296962,1.000000,0.306070,0.306070,0.000000,0.000000,0.459819,0.306065
3,0.293852,0.293852,1.000000,0.303040,0.303040,0.000000,0.000000,0.454197,0.302915
4,0.291912,0.291912,1.000000,0.301129,0.301129,0.000000,0.000000,0.453947,0.301140
5,0.290823,0.290823,1.000000,0.303444,0.303444,0.000000,0.000000,0.458994,0.303307
6,0.290114,0.290114,1.000000,0.300978,0.300978,0.000000,0.000000,0.453077,0.300991
7,0.289227,0.289227,1.000000,0.300560,0.300560,0.000000,0.000000,0.456330,0.300602
8,0.288974,0.288974,1.000000,0.302455,0.302455,0.000000,0.000000,0.462401,0.302368
9,0.288767,0.288767,1.000000,0.299709,0.299709,0.000000,0.000000,0.455248,0.299781
10,0.288485,0.288485,1.000000,0.298401,0.298401,0.000000,0.000000,0.456738,0.298212
11,0.288293,0.288293,1.000000,0.298385,0.298385,0.000000,0.000000,0.452982,0.298436
12,0.287962,0.287962,1.000000,0.299837,0.299837,0.000000,0.000000,0.454749,0.299792
13,0.287505,0.287505,1.000000,0.298165,0.298165,0.000000,0.000000,0.458226,0.298126
14,0.287534,0.287534,1.000000,0.295334,0.295334,0.000000,0.000000,0.450115,0.295344
15,0.287416,0.287416,1.000000,0.298874,0.298874,0.000000,0.000000,0.451794,0.298889
16,0.287533,0.287533,1.000000,0.297115,0.297115,0.000000,0.000000,0.456725,0.297179
17,0.287168,0.287168,1.000000,0.298457,0.298457,0.000000,0.000000,0.454172,0.298425
