loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.312577,0.507350,0.312458,27087.93 M Ops,4384.65 M Ops,536.67 M Ops,1.0912 M,0.4601 %,6414.89 uJ,0.526207,0.322788,0.657304
