snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.253827,0.176284,0.254011,257.68 M Ops,21.15 M Ops,30.84 M Ops,0.2396 M,0.7357 %,160.88 uJ,0.176284,0.254011,0.884121
