epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.598086,0.588282,0.980449,0.139129,1.329510,1.320021,0.948868,0.174976,1.318771,0.806256
1,0.530353,0.520889,0.946423,0.159974,1.284241,1.275129,0.911229,0.180290,1.274647,0.785673
2,0.513277,0.504097,0.918002,0.163622,1.266621,1.257826,0.879479,0.181185,1.258701,0.777394
3,0.504173,0.495240,0.893274,0.165942,1.254136,1.245635,0.850056,0.182852,1.245703,0.772199
4,0.497637,0.488934,0.870234,0.167681,1.245501,1.237218,0.828242,0.179812,1.237268,0.769244
5,0.491422,0.482945,0.847645,0.169298,1.243133,1.235143,0.799024,0.180877,1.234877,0.767683
6,0.487360,0.479100,0.826034,0.173555,1.239162,1.231393,0.776979,0.182504,1.231238,0.765748
7,0.484281,0.476213,0.806856,0.175486,1.236835,1.229280,0.755574,0.183096,1.229937,0.765270
8,0.480587,0.472683,0.790357,0.176630,1.235899,1.228517,0.738275,0.183537,1.228413,0.764192
9,0.477691,0.469936,0.775457,0.178545,1.236960,1.229780,0.717959,0.189919,1.228694,0.763098
10,0.475538,0.467916,0.762167,0.180663,1.238478,1.231416,0.706241,0.189066,1.232097,0.763454
