loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.419536,0.432535,0.419111,62.06 M Ops,10.38 M Ops,3.10 M Ops,0.1565 M,0.3953 %,23.58 uJ,0.432535,0.419111,0.609936
