epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.636367,0.636367,0.577382,1.239071,1.239071,0.779140
1,0.532272,0.532272,0.523147,1.183166,1.183166,0.758870
2,0.504247,0.504247,0.509467,1.210703,1.210703,0.773741
3,0.486511,0.486511,0.502635,1.224011,1.224011,0.779669
4,0.475224,0.475224,0.498892,1.254499,1.254499,0.793193
5,0.466179,0.466179,0.494544,1.255635,1.255635,0.794443
6,0.461033,0.461033,0.492496,1.255868,1.255868,0.794610
7,0.457042,0.457042,0.490517,1.277927,1.277927,0.805168
