loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.319255, 0.317439, 0.355849, 14.72 M Ops, 2.10 M Ops, 1.38 M Ops, 0.0526 M, 0.5179 %, 8.23 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.315210, 0.315549, 0.355387, 14.72 M Ops, 2.09 M Ops, 1.38 M Ops, 0.0526 M, 0.5173 %, 8.21 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.292121, 0.292628, 0.341167, 14.72 M Ops, 2.38 M Ops, 1.38 M Ops, 0.0569 M, 0.3779 %, 8.48 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.294753, 0.295207, 0.342653, 12.99 M Ops, 1.97 M Ops, 1.28 M Ops, 0.0569 M, 0.3766 %, 7.66 uJ
