epoch,train_loss,train_score,train_rec,train_distill,val_loss,val_score,val_rec,val_distill
0,1.412405,0.071065,0.829038,0.077245,1.350437,0.056612,0.761521,0.085277
1,1.291209,0.050240,0.672365,0.091478,1.234654,0.042248,0.649924,0.096755
2,1.179962,0.040059,0.592981,0.102332,1.124438,0.030510,0.598571,0.109006
3,1.074421,0.032430,0.553985,0.113766,1.020117,0.022453,0.570170,0.120501
4,0.975179,0.027823,0.529829,0.123766,0.922389,0.017803,0.549143,0.129847
5,0.882717,0.025260,0.512327,0.131273,0.832052,0.015325,0.534359,0.135981
6,0.798027,0.024129,0.498456,0.136659,0.749584,0.014074,0.521501,0.140879
7,0.721213,0.023099,0.487502,0.140772,0.675718,0.013163,0.511994,0.143759
8,0.654383,0.022624,0.478828,0.143947,0.611990,0.012689,0.504031,0.146303
9,0.598549,0.022301,0.471531,0.147154,0.559167,0.012340,0.496332,0.150004
10,0.554552,0.021944,0.465069,0.149875,0.517988,0.011974,0.489832,0.152704
11,0.523568,0.021801,0.459220,0.152569,0.488625,0.011676,0.484206,0.155279
12,0.504301,0.021616,0.454149,0.155030,0.469499,0.011403,0.479662,0.156857
13,0.493103,0.021168,0.449839,0.157308,0.457447,0.011054,0.475268,0.159331
14,0.488242,0.020976,0.446212,0.159500,0.450624,0.010849,0.471171,0.161886
15,0.484859,0.020605,0.442892,0.162278,0.446351,0.010659,0.467276,0.164412
16,0.484143,0.020709,0.439346,0.165786,0.444064,0.010502,0.463968,0.168221
17,0.482031,0.020485,0.435964,0.169758,0.442095,0.010364,0.459912,0.172559
18,0.480145,0.020313,0.432539,0.174505,0.440445,0.010296,0.456473,0.177414
19,0.478938,0.020286,0.429143,0.179491,0.438165,0.010148,0.452428,0.182071
20,0.477173,0.020137,0.425807,0.184928,0.436857,0.010115,0.448697,0.187605
21,0.475720,0.020046,0.422599,0.190845,0.435368,0.009987,0.445649,0.193596
22,0.474205,0.019960,0.419157,0.197081,0.433333,0.009914,0.441140,0.200658
23,0.473289,0.020002,0.415679,0.203730,0.431953,0.009863,0.437472,0.207525
24,0.472375,0.020037,0.412344,0.210518,0.430994,0.009822,0.434278,0.214075
25,0.469793,0.019704,0.409287,0.217219,0.428723,0.009712,0.430980,0.220769
26,0.469764,0.019911,0.406157,0.223687,0.427983,0.009687,0.428055,0.226862
27,0.468170,0.019780,0.403208,0.229528,0.426712,0.009680,0.424776,0.232581
28,0.468315,0.019980,0.400740,0.235041,0.426421,0.009691,0.422110,0.238759
29,0.466650,0.019798,0.398326,0.240414,0.424971,0.009651,0.419284,0.243094
30,0.466104,0.019808,0.396526,0.245176,0.424454,0.009729,0.417096,0.246973
31,0.465648,0.019831,0.394818,0.249122,0.424161,0.009638,0.416440,0.251844
32,0.465390,0.019847,0.393817,0.252464,0.424018,0.009699,0.414667,0.254523
33,0.464253,0.019680,0.392796,0.255407,0.423122,0.009666,0.414014,0.256741
34,0.463932,0.019666,0.392044,0.258096,0.422567,0.009641,0.412964,0.260044
