epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.698714,0.689117,0.959765,0.124148,0.426388,0.416753,0.963579,0.140346,0.417003,0.450857
1,0.653593,0.644323,0.926979,0.134134,0.409682,0.400467,0.921410,0.147470,0.400088,0.438870
2,0.630956,0.622023,0.893319,0.139009,0.401184,0.392294,0.888950,0.147678,0.392398,0.432184
3,0.617164,0.608499,0.866465,0.140951,0.393503,0.384901,0.860206,0.150839,0.384928,0.427371
4,0.605410,0.596950,0.846014,0.141304,0.394086,0.385683,0.840239,0.151845,0.385307,0.426515
5,0.598003,0.589700,0.830320,0.143129,0.392422,0.384189,0.823231,0.155940,0.384173,0.425450
6,0.593204,0.585038,0.816609,0.144716,0.392063,0.383981,0.808215,0.151768,0.383863,0.424536
7,0.587973,0.579958,0.801472,0.144887,0.390269,0.382318,0.795095,0.154287,0.382556,0.424375
8,0.584143,0.576238,0.790470,0.147844,0.391856,0.383951,0.790478,0.156245,0.383758,0.423769
9,0.579466,0.571634,0.783130,0.149365,0.387076,0.379395,0.768058,0.160814,0.379533,0.422160
10,0.575864,0.568133,0.773088,0.150429,0.387559,0.379919,0.763934,0.161921,0.379639,0.421814
11,0.572628,0.564925,0.770244,0.151185,0.386713,0.379128,0.758464,0.161053,0.379543,0.421149
12,0.569200,0.561559,0.764061,0.151397,0.382563,0.375020,0.754250,0.162886,0.375330,0.420559
13,0.568954,0.561349,0.760544,0.152452,0.387965,0.380515,0.745079,0.161784,0.380864,0.421736
14,0.564708,0.557151,0.755726,0.153706,0.384790,0.377345,0.744569,0.164559,0.377845,0.420116
