epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.428082,0.428082,1.000000,0.357714,0.357714,0.000000,0.000000,0.262859,0.357295
1,0.392125,0.392125,1.000000,0.346712,0.346712,0.000000,0.000000,0.249447,0.346406
2,0.380378,0.380378,1.000000,0.341522,0.341522,0.000000,0.000000,0.243620,0.341787
3,0.372937,0.372937,1.000000,0.338518,0.338518,0.000000,0.000000,0.239711,0.338611
4,0.368337,0.368337,1.000000,0.336542,0.336542,0.000000,0.000000,0.236722,0.336443
5,0.365141,0.365141,1.000000,0.335040,0.335040,0.000000,0.000000,0.234904,0.334837
6,0.362701,0.362701,1.000000,0.333027,0.333027,0.000000,0.000000,0.232726,0.333013
7,0.360567,0.360567,1.000000,0.332186,0.332186,0.000000,0.000000,0.232351,0.332235
8,0.358879,0.358879,1.000000,0.331690,0.331690,0.000000,0.000000,0.230955,0.331317
9,0.356608,0.356608,1.000000,0.330893,0.330893,0.000000,0.000000,0.230957,0.331048
10,0.354929,0.354929,1.000000,0.328506,0.328506,0.000000,0.000000,0.227781,0.328784
11,0.353798,0.353798,1.000000,0.328272,0.328272,0.000000,0.000000,0.227655,0.328382
12,0.353275,0.353275,1.000000,0.327350,0.327350,0.000000,0.000000,0.226591,0.327561
13,0.351401,0.351401,1.000000,0.327472,0.327472,0.000000,0.000000,0.226634,0.327403
14,0.349753,0.349753,1.000000,0.326509,0.326509,0.000000,0.000000,0.225360,0.326376
15,0.349209,0.349209,1.000000,0.326436,0.326436,0.000000,0.000000,0.225712,0.326522
16,0.348327,0.348327,1.000000,0.325796,0.325796,0.000000,0.000000,0.224437,0.325870
17,0.347286,0.347286,1.000000,0.325635,0.325635,0.000000,0.000000,0.224164,0.325570
18,0.346362,0.346362,1.000000,0.324933,0.324933,0.000000,0.000000,0.223616,0.324821
19,0.345611,0.345611,1.000000,0.325268,0.325268,0.000000,0.000000,0.224028,0.325249
20,0.345465,0.345465,1.000000,0.324170,0.324170,0.000000,0.000000,0.222272,0.324183
21,0.345627,0.345627,1.000000,0.323945,0.323945,0.000000,0.000000,0.222275,0.323850
22,0.343729,0.343729,1.000000,0.325318,0.325318,0.000000,0.000000,0.223953,0.324795
23,0.344000,0.344000,1.000000,0.323602,0.323602,0.000000,0.000000,0.222796,0.323656
24,0.343660,0.343660,1.000000,0.324158,0.324158,0.000000,0.000000,0.223407,0.324221
25,0.342463,0.342463,1.000000,0.323876,0.323876,0.000000,0.000000,0.221962,0.323733
