epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.471276,0.471276,1.000000,0.472395,0.472395,0.000000,0.000000,0.735765,0.472933
1,0.456861,0.456861,1.000000,0.467827,0.467827,0.000000,0.000000,0.731605,0.467665
2,0.452515,0.452515,1.000000,0.467608,0.467608,0.000000,0.000000,0.733130,0.468135
3,0.449776,0.449776,1.000000,0.466337,0.466337,0.000000,0.000000,0.729784,0.466487
4,0.447820,0.447820,1.000000,0.464431,0.464431,0.000000,0.000000,0.728015,0.464562
5,0.446326,0.446326,1.000000,0.466520,0.466520,0.000000,0.000000,0.733455,0.467169
6,0.445196,0.445196,1.000000,0.464021,0.464021,0.000000,0.000000,0.725373,0.464076
7,0.444070,0.444070,1.000000,0.463766,0.463766,0.000000,0.000000,0.728955,0.464101
8,0.443149,0.443149,1.000000,0.464754,0.464754,0.000000,0.000000,0.733873,0.465396
9,0.442503,0.442503,1.000000,0.466832,0.466832,0.000000,0.000000,0.732354,0.466420
10,0.441754,0.441754,1.000000,0.464065,0.464065,0.000000,0.000000,0.726570,0.464083
