epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.467063,0.467063,1.000000,0.223892,0.223892,0.000000,0.000000,0.225142,0.327953
1,0.425346,0.425346,1.000000,0.219340,0.219340,0.000000,0.000000,0.217679,0.318589
2,0.403318,0.403318,1.000000,0.218542,0.218542,0.000000,0.000000,0.216752,0.316365
3,0.388174,0.388174,1.000000,0.216523,0.216523,0.000000,0.000000,0.218009,0.316757
4,0.375921,0.375921,1.000000,0.224074,0.224074,0.000000,0.000000,0.219433,0.317617
5,0.364986,0.364986,1.000000,0.223166,0.223166,0.000000,0.000000,0.219613,0.318402
6,0.355363,0.355363,1.000000,0.222400,0.222400,0.000000,0.000000,0.223024,0.320039
0,0.457431,0.457431,1.000000,0.219710,0.219710,0.000000,0.000000,0.220920,0.324019
1,0.410703,0.410703,1.000000,0.217640,0.217640,0.000000,0.000000,0.215967,0.316638
0,0.457421,0.457421,1.000000,0.219717,0.219717,0.000000,0.000000,0.220925,0.324026
0,0.470980,0.470980,1.000000,0.226620,0.226620,0.000000,0.000000,0.227881,0.330335
1,0.430561,0.430561,1.000000,0.222743,0.222743,0.000000,0.000000,0.221071,0.321810
2,0.409691,0.409691,1.000000,0.221934,0.221934,0.000000,0.000000,0.220163,0.319859
3,0.395880,0.395880,1.000000,0.220162,0.220162,0.000000,0.000000,0.221651,0.320498
4,0.384975,0.384975,1.000000,0.227262,0.227262,0.000000,0.000000,0.222461,0.320984
5,0.376324,0.376324,1.000000,0.226118,0.226118,0.000000,0.000000,0.222689,0.321753
6,0.367712,0.367712,1.000000,0.225304,0.225304,0.000000,0.000000,0.225971,0.323235
