epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.651697,0.651697,0.587466,1.281054,1.281054,0.797067
1,0.550945,0.550945,0.535063,1.254760,1.254760,0.790857
2,0.531911,0.531911,0.525297,1.233279,1.233279,0.783168
3,0.518901,0.518901,0.518200,1.230061,1.230061,0.781541
4,0.508636,0.508636,0.513179,1.230045,1.230045,0.779475
5,0.501844,0.501844,0.510136,1.241185,1.241185,0.782016
6,0.494461,0.494461,0.505962,1.253182,1.253182,0.787154
7,0.491068,0.491068,0.504712,1.253821,1.253821,0.785700
