run_id,data,head,variant,heterogeneous,retrieval,seed,mse,mae,best_epoch,epochs,parameters,seconds,initial_parameter_sha256,log_path,memory_gate,memory_entropy,mean_lag_patches,membrane_diversity,evidence_ratio,spike_rate,persistence_mse,window_mean_mse,off_mse,off_minus_full_mse,uniform_mse,uniform_minus_full_mse,recent_mse,recent_minus_full_mse
ETTh1_p720_flatten_homogeneous_retrieval_seed13,ETTh1,flatten,homogeneous_retrieval,False,True,13,0.5472325407754309,0.545030829497033,3,7,997567,333.7356684207916,b75d98f789ef3be7fe01afe43fd8e063964ab21b5baf157eb623215a3c0c3f5d,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5150860548019409,0.9199914336204529,10.465142585686408,0.0,0.01814028061926365,0.076636902987957,1.335120677905364,0.7005317012704549,0.5451135533852676,-0.0021189873901633627,0.5459350986144685,-0.001297442160962392,0.5499070417690294,0.00267450099359845
ETTh1_p720_flatten_homogeneous_retrieval_seed21,ETTh1,flatten,homogeneous_retrieval,False,True,21,0.5590261967033321,0.5493380570807755,6,10,997567,462.7427451610565,5cc7196f2929e1eadb3d7a91c292ccfcb0b345e387006518bf2f17f18a0aa0fa,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5178453326225281,0.9161291718482971,10.44104643817991,0.0,0.01890377886593342,0.07408588379621506,1.335120677905364,0.7005317012704549,0.5536070131131805,-0.005419183590151588,0.5576165493597178,-0.001409647343614262,0.5599138484498382,0.0008876517465060685
ETTh2_p720_flatten_heterogeneous_no_memory_seed7,ETTh2,flatten,heterogeneous_no_memory,True,False,7,0.9532125029733358,0.6743602933358843,0,4,997567,145.1899209022522,39ec7c4b4125361fad91b862998126cf809856ca4e6b4ce9e5576963dac93734,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.2698599398136139,0.0,0.11291586793959141,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_heterogeneous_no_memory_seed13,ETTh2,flatten,heterogeneous_no_memory,True,False,13,1.072436719975327,0.7266547833867206,0,4,997567,142.34762406349182,b75d98f789ef3be7fe01afe43fd8e063964ab21b5baf157eb623215a3c0c3f5d,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.20919470489025116,0.0,0.08459555357694626,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_heterogeneous_no_memory_seed21,ETTh2,flatten,heterogeneous_no_memory,True,False,21,1.0676477168927974,0.7269109934642576,0,4,997567,131.23300909996033,5cc7196f2929e1eadb3d7a91c292ccfcb0b345e387006518bf2f17f18a0aa0fa,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.2196052372455597,0.0,0.09881882136687636,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_heterogeneous_retrieval_seed7,ETTh2,flatten,heterogeneous_retrieval,True,True,7,1.1019383991904972,0.7275564969567978,0,4,997567,186.8501331806183,39ec7c4b4125361fad91b862998126cf809856ca4e6b4ce9e5576963dac93734,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_retrieval,0.5008798837661743,0.9338330030441284,9.413388164452044,0.2789824604988098,0.01769835315644741,0.1072890106588602,0.5944721517957103,0.43186957809126547,1.120991136340739,0.019052737150241805,1.1073408010737495,0.005402401883252361,1.1076789321429936,0.0057405329524964355
ETTh2_p720_flatten_heterogeneous_retrieval_seed13,ETTh2,flatten,heterogeneous_retrieval,True,True,13,0.9922929573668723,0.6993896919303394,0,4,997567,200.3692262172699,b75d98f789ef3be7fe01afe43fd8e063964ab21b5baf157eb623215a3c0c3f5d,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_retrieval,0.49969184398651123,0.9192404747009277,9.246799720771378,0.22713211178779602,0.018178734928369522,0.08499747235327959,0.5944721517957103,0.43186957809126547,0.9530691415168039,-0.0392238158500684,0.9848774279528402,-0.007415529414032118,0.9945825830867172,0.0022896257198449232
ETTh2_p720_flatten_heterogeneous_retrieval_seed21,ETTh2,flatten,heterogeneous_retrieval,True,True,21,1.0533326385296538,0.7199890340107844,0,4,997567,218.88766026496887,5cc7196f2929e1eadb3d7a91c292ccfcb0b345e387006518bf2f17f18a0aa0fa,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_retrieval,0.49954554438591003,0.9166187047958374,9.220903500332497,0.21938790380954742,0.019003629684448242,0.10315356496721506,0.5944721517957103,0.43186957809126547,1.003907455653304,-0.04942518287634967,1.0539506735725115,0.0006180350428577341,1.0561874590031417,0.002854820473487951
ETTh2_p720_flatten_homogeneous_no_memory_seed7,ETTh2,flatten,homogeneous_no_memory,False,False,7,0.9865358592873613,0.6848714084447398,4,8,997567,232.9882493019104,39ec7c4b4125361fad91b862998126cf809856ca4e6b4ce9e5576963dac93734,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.17793366312980652,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_homogeneous_no_memory_seed13,ETTh2,flatten,homogeneous_no_memory,False,False,13,1.1270760230424448,0.7356712383507871,1,5,997567,163.435617685318,b75d98f789ef3be7fe01afe43fd8e063964ab21b5baf157eb623215a3c0c3f5d,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.14502285420894623,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_homogeneous_no_memory_seed21,ETTh2,flatten,homogeneous_no_memory,False,False,21,0.886013294551655,0.6551499847525405,2,6,997567,200.64794635772705,5cc7196f2929e1eadb3d7a91c292ccfcb0b345e387006518bf2f17f18a0aa0fa,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.09889189898967743,0.5944721517957103,0.43186957809126547,,,,,,
ETTh2_p720_flatten_homogeneous_retrieval_seed7,ETTh2,flatten,homogeneous_retrieval,False,True,7,0.9970238472048425,0.6854136517703783,4,8,997567,361.1104145050049,39ec7c4b4125361fad91b862998126cf809856ca4e6b4ce9e5576963dac93734,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_retrieval,0.5060688853263855,0.9560516476631165,10.47371209913399,0.0,0.014344517141580582,0.19281461834907532,0.5944721517957103,0.43186957809126547,0.9203777077318711,-0.07664613947297139,0.9783473707110629,-0.01867647649377957,0.9908074392505138,-0.006216407954328651
ETTh2_p720_flatten_homogeneous_retrieval_seed13,ETTh2,flatten,homogeneous_retrieval,False,True,13,1.1689082130035275,0.7392036909088504,2,6,997567,268.3508200645447,b75d98f789ef3be7fe01afe43fd8e063964ab21b5baf157eb623215a3c0c3f5d,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5086053013801575,0.9401386976242065,10.363707948825322,0.0,0.016854526475071907,0.1755952388048172,0.5944721517957103,0.43186957809126547,1.155380147452813,-0.013528065550714619,1.1714676826437942,0.002559469640266654,1.1676509946052795,-0.0012572183982479945
ETTh2_p720_flatten_homogeneous_retrieval_seed21,ETTh2,flatten,homogeneous_retrieval,False,True,21,1.0243159220836247,0.6930133423504619,2,6,997567,267.9495892524719,5cc7196f2929e1eadb3d7a91c292ccfcb0b345e387006518bf2f17f18a0aa0fa,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5004895329475403,0.9462260603904724,10.35956484277267,0.0,0.01608816720545292,0.13787467777729034,0.5944721517957103,0.43186957809126547,0.9837610829552352,-0.04055483912838942,1.0154127072240544,-0.008903214859570241,1.0210029190825947,-0.0033130030010299905
