epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.480376,0.480376,1.000000,0.661406,0.661406,0.000000,0.000000,1.011684,0.661397
1,0.467452,0.467452,1.000000,0.655087,0.655087,0.000000,0.000000,1.004853,0.654906
2,0.463962,0.463962,1.000000,0.654171,0.654171,0.000000,0.000000,0.998479,0.654332
3,0.461485,0.461485,1.000000,0.654210,0.654210,0.000000,0.000000,0.996599,0.654585
4,0.459733,0.459733,1.000000,0.654182,0.654182,0.000000,0.000000,0.996438,0.654144
0,0.496920,0.496920,1.000000,0.674182,0.674182,0.000000,0.000000,1.035095,0.674192
1,0.478034,0.478034,1.000000,0.666279,0.666279,0.000000,0.000000,1.022203,0.666103
2,0.471271,0.471271,1.000000,0.661426,0.661426,0.000000,0.000000,1.011693,0.661592
3,0.467749,0.467749,1.000000,0.660212,0.660212,0.000000,0.000000,1.008065,0.660589
4,0.465030,0.465030,1.000000,0.658968,0.658968,0.000000,0.000000,1.003722,0.658938
5,0.462762,0.462762,1.000000,0.655313,0.655313,0.000000,0.000000,1.000847,0.655447
6,0.461110,0.461110,1.000000,0.655959,0.655959,0.000000,0.000000,0.995732,0.655921
7,0.459661,0.459661,1.000000,0.653366,0.653366,0.000000,0.000000,0.994748,0.653961
8,0.458441,0.458441,1.000000,0.654616,0.654616,0.000000,0.000000,0.992900,0.654889
9,0.457486,0.457486,1.000000,0.657696,0.657696,0.000000,0.000000,0.995016,0.657686
