epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,0.775420,0.704856,0.202739,0.068536,0.765617,0.704621,0.515628,0.055840,"tensor(0.2780, device='cuda:2')","tensor([0.0135, 0.9649], device='cuda:2')","tensor(0.2263, device='cuda:2')","tensor(0.3868, device='cuda:2')"
1,0.772841,0.702520,0.202124,0.068300,0.763964,0.701846,0.596931,0.056149,"tensor(0.2341, device='cuda:2')","tensor([0.0270, 0.7719], device='cuda:2')","tensor(0.2038, device='cuda:2')","tensor(0.2347, device='cuda:2')"
2,0.767666,0.697807,0.202438,0.067835,0.758091,0.695921,0.629020,0.055880,"tensor(0.4049, device='cuda:2')","tensor([0.4730, 0.2281], device='cuda:2')","tensor(0.3550, device='cuda:2')","tensor(0.3784, device='cuda:2')"
3,0.759797,0.690781,0.202342,0.066993,0.749777,0.687826,0.648445,0.055467,"tensor(0.6878, device='cuda:2')","tensor([0.9527, 0.0000], device='cuda:2')","tensor(0.4075, device='cuda:2')","tensor(0.3561, device='cuda:2')"
4,0.750051,0.682008,0.203917,0.066003,0.739605,0.678030,0.667440,0.054900,"tensor(0.7122, device='cuda:2')","tensor([0.9865, 0.0000], device='cuda:2')","tensor(0.4160, device='cuda:2')","tensor(0.3596, device='cuda:2')"
5,0.738693,0.671729,0.206874,0.064895,0.728063,0.667038,0.683223,0.054193,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
6,0.726200,0.660398,0.214322,0.063659,0.715703,0.655189,0.704688,0.053466,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
7,0.713105,0.648515,0.221857,0.062371,0.702721,0.642979,0.727438,0.052467,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
8,0.699691,0.636382,0.234611,0.060963,0.689695,0.630632,0.758441,0.051478,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
9,0.686495,0.624411,0.251138,0.059573,0.676863,0.618648,0.785517,0.050360,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
10,0.674333,0.613472,0.275273,0.058108,0.664723,0.607425,0.820222,0.049096,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
11,0.663463,0.603771,0.302586,0.056666,0.654036,0.597792,0.836428,0.047879,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
12,0.654363,0.595611,0.335741,0.055395,0.644778,0.589463,0.861178,0.046703,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
13,0.646963,0.588887,0.368578,0.054391,0.637165,0.582836,0.890030,0.045429,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
14,0.640771,0.583180,0.398832,0.053603,0.631041,0.577652,0.904705,0.044342,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
15,0.635382,0.578008,0.413076,0.053244,0.625759,0.573191,0.910913,0.043458,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
16,0.629535,0.572607,0.408330,0.052844,0.621245,0.569365,0.907618,0.042803,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
17,0.623515,0.566976,0.406291,0.052477,0.617030,0.565700,0.926970,0.042060,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
18,0.616655,0.560365,0.417341,0.052117,0.612707,0.561966,0.933727,0.041404,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
19,0.608484,0.552377,0.411565,0.051991,0.608361,0.558521,0.929364,0.040546,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
20,0.599378,0.543598,0.420435,0.051576,0.604461,0.554812,0.973921,0.039909,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
21,0.590324,0.534787,0.420599,0.051331,0.600596,0.551190,0.967413,0.039732,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
22,0.581307,0.525801,0.413356,0.051372,0.597120,0.547637,1.001504,0.039468,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
23,0.571453,0.515703,0.428333,0.051467,0.593314,0.543848,1.032226,0.039143,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
24,0.560284,0.504435,0.420092,0.051649,0.590914,0.541942,0.993207,0.039040,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
25,0.548955,0.492909,0.427471,0.051771,0.588489,0.538253,1.129582,0.038941,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
26,0.535995,0.479686,0.429991,0.052010,0.587228,0.538507,1.013801,0.038583,"tensor(0.7171, device='cuda:2')","tensor([0.9932, 0.0000], device='cuda:2')","tensor(0.4176, device='cuda:2')","tensor(0.3603, device='cuda:2')"
27,0.523324,0.466937,0.419261,0.052194,0.585869,0.536189,1.089828,0.038782,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
28,0.510659,0.453840,0.432193,0.052497,0.583898,0.534820,1.022299,0.038854,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
29,0.497366,0.440461,0.421886,0.052686,0.583566,0.534123,1.071864,0.038725,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
30,0.485374,0.428063,0.428424,0.053027,0.581208,0.531766,1.079457,0.038648,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
31,0.473161,0.415625,0.437454,0.053162,0.580772,0.532031,1.006490,0.038676,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
32,0.460623,0.403199,0.422313,0.053201,0.579760,0.530802,1.027929,0.038678,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
33,0.449163,0.391535,0.428194,0.053347,0.577869,0.528983,1.016257,0.038724,"tensor(0.7268, device='cuda:2')","tensor([1.0000, 0.0175], device='cuda:2')","tensor(0.4377, device='cuda:2')","tensor(0.8627, device='cuda:2')"
34,0.438328,0.380415,0.427735,0.053635,0.579741,0.530240,1.054375,0.038957,"tensor(0.7220, device='cuda:2')","tensor([1., 0.], device='cuda:2')","tensor(0.4193, device='cuda:2')","tensor(0.3610, device='cuda:2')"
35,0.426874,0.368554,0.434347,0.053977,0.609016,0.560114,0.982543,0.039077,"tensor(0.7171, device='cuda:2')","tensor([0.9797, 0.0351], device='cuda:2')","tensor(0.4489, device='cuda:2')","tensor(0.5625, device='cuda:2')"
