snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.456947,0.467260,0.456167,121.98 M Ops,14.50 M Ops,2.91 M Ops,0.5623 M,0.4357 %,26.45 uJ,0.535615,0.514353,0.571785
