snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.249105,0.160719,0.249107,160.51 M Ops,19.09 M Ops,34.58 M Ops,0.1806 M,0.4066 %,176.24 uJ,0.160719,0.249107,0.894352
