epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.704373,0.512477,0.796845,0.183928,0.439785,0.262662,0.847090,0.168652,0.263247,0.361601
1,0.598691,0.438499,0.869063,0.151501,0.401347,0.244206,0.880805,0.148333,0.244206,0.344477
2,0.549303,0.400694,0.876599,0.139844,0.380720,0.230870,0.878942,0.141060,0.231309,0.332614
3,0.516744,0.373871,0.872144,0.134152,0.371744,0.226430,0.873936,0.136575,0.226507,0.328837
4,0.491806,0.353988,0.868092,0.129137,0.367852,0.227752,0.870444,0.131395,0.227507,0.329174
5,0.471994,0.338800,0.863042,0.124564,0.364034,0.229313,0.866646,0.126055,0.229533,0.330177
6,0.453311,0.323948,0.856042,0.120803,0.364621,0.232640,0.857668,0.123404,0.232829,0.331679
7,0.437996,0.311552,0.848158,0.117963,0.365724,0.236915,0.849163,0.120317,0.236758,0.334150
8,0.424850,0.300585,0.842268,0.115842,0.369022,0.241314,0.840148,0.119306,0.241139,0.336538
9,0.417035,0.293894,0.837600,0.114764,0.368604,0.241709,0.840534,0.118489,0.241684,0.336886
10,0.416462,0.293544,0.837211,0.114545,0.367439,0.241215,0.839488,0.117829,0.241091,0.336163
