loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.290885, 0.287109, 0.333371, 0.813530, 20.32 M Ops, 2.51 M Ops, 1.78 M Ops, 0.0391 M, 0.4429 %, 10.44 uJ
