loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.852013, 0.850163, 0.694006, 0.473934, 29.01 M Ops, 5.28 M Ops, 1.46 M Ops, 0.2696 M, 0.2579 %, 11.45 uJ
